 N = 190  EMAX = 7.86E-02 FOR NO2     AT Z = 7.85E+06 U = 7.49E-13 RHS =-5.88E-14  DT = 1.80E+02  TIME = 1.94E+03
 N = 193  EMAX = 8.59E-02 FOR NO2     AT Z = 7.95E+06 U = 4.67E-13 RHS =-4.01E-14  DT = 2.39E+02  TIME = 2.53E+03
 N = 196  EMAX = 9.23E-02 FOR NO2     AT Z = 7.95E+06 U = 3.54E-13 RHS =-3.27E-14  DT = 3.18E+02  TIME = 3.32E+03
 N = 199  EMAX = 9.70E-02 FOR NO2     AT Z = 7.95E+06 U = 2.63E-13 RHS =-2.55E-14  DT = 4.23E+02  TIME = 4.37E+03
 N = 202  EMAX = 1.09E-01 FOR NO2     AT Z = 6.55E+06 U = 1.18E-11 RHS = 1.29E-12  DT = 5.12E+02  TIME = 5.78E+03
 N = 205  EMAX = 1.08E-01 FOR NO2     AT Z = 6.65E+06 U = 1.31E-11 RHS = 1.41E-12  DT = 5.12E+02  TIME = 7.31E+03
 N = 208  EMAX = 1.04E-01 FOR NO2     AT Z = 6.75E+06 U = 1.29E-11 RHS = 1.34E-12  DT = 5.12E+02  TIME = 8.85E+03
 N = 211  EMAX = 1.07E-01 FOR NO2     AT Z = 6.85E+06 U = 1.08E-11 RHS = 1.15E-12  DT = 5.64E+02  TIME = 1.04E+04
 N = 214  EMAX = 9.53E-02 FOR NO2     AT Z = 6.95E+06 U = 7.68E-12 RHS = 7.32E-13  DT = 6.20E+02  TIME = 1.21E+04
 N = 217  EMAX = 1.01E-01 FOR NO2     AT Z = 6.95E+06 U = 1.03E-11 RHS = 1.04E-12  DT = 6.20E+02  TIME = 1.40E+04
 N = 220  EMAX = 1.03E-01 FOR NO2     AT Z = 7.05E+06 U = 5.97E-12 RHS = 6.18E-13  DT = 7.50E+02  TIME = 1.60E+04
 N = 223  EMAX = 9.72E-02 FOR NO2     AT Z = 7.05E+06 U = 8.01E-12 RHS = 7.78E-13  DT = 8.25E+02  TIME = 1.83E+04
 N = 226  EMAX = 9.43E-02 FOR NO2     AT Z = 7.15E+06 U = 4.00E-12 RHS = 3.78E-13  DT = 9.99E+02  TIME = 2.09E+04
 N = 229  EMAX = 1.03E-01 FOR NO2     AT Z = 7.15E+06 U = 5.30E-12 RHS = 5.48E-13  DT = 1.10E+03  TIME = 2.40E+04
 N = 232  EMAX = 9.84E-02 FOR NO2     AT Z = 7.15E+06 U = 7.07E-12 RHS = 6.95E-13  DT = 1.46E+03  TIME = 2.77E+04
 N = 235  EMAX = 1.01E-01 FOR NO2     AT Z = 7.25E+06 U = 3.18E-12 RHS = 3.22E-13  DT = 1.61E+03  TIME = 3.22E+04
 N = 238  EMAX = 9.68E-02 FOR NO2     AT Z = 7.25E+06 U = 4.22E-12 RHS = 4.08E-13  DT = 2.14E+03  TIME = 3.75E+04
 N = 241  EMAX = 1.02E-01 FOR H2O2    AT Z = 7.95E+06 U = 2.07E-10 RHS =-2.11E-11  DT = 2.14E+03  TIME = 4.39E+04
 N = 244  EMAX = 1.00E-01 FOR H2O2    AT Z = 8.05E+06 U = 1.34E-10 RHS =-1.34E-11  DT = 2.35E+03  TIME = 5.04E+04
 N = 247  EMAX = 1.07E-01 FOR H2O2    AT Z = 8.05E+06 U = 9.60E-11 RHS =-1.03E-11  DT = 2.35E+03  TIME = 5.74E+04
 N = 250  EMAX = 1.05E-01 FOR H2O2    AT Z = 8.15E+06 U = 5.89E-11 RHS =-6.17E-12  DT = 2.35E+03  TIME = 6.45E+04
 N = 253  EMAX = 1.03E-01 FOR H2O2    AT Z = 8.25E+06 U = 3.52E-11 RHS =-3.62E-12  DT = 2.35E+03  TIME = 7.16E+04
 N = 256  EMAX = 1.01E-01 FOR H2O2    AT Z = 8.35E+06 U = 2.06E-11 RHS =-2.07E-12  DT = 2.35E+03  TIME = 7.86E+04
 N = 259  EMAX = 1.07E-01 FOR H2O2    AT Z = 8.35E+06 U = 1.50E-11 RHS =-1.61E-12  DT = 2.59E+03  TIME = 8.59E+04
 N = 262  EMAX = 1.06E-01 FOR H2O2    AT Z = 8.45E+06 U = 8.40E-12 RHS =-8.87E-13  DT = 2.59E+03  TIME = 9.37E+04
 N = 265  EMAX = 1.04E-01 FOR H2O2    AT Z = 8.55E+06 U = 4.62E-12 RHS =-4.81E-13  DT = 2.59E+03  TIME = 1.01E+05
 N = 268  EMAX = 1.02E-01 FOR H2O2    AT Z = 8.65E+06 U = 2.51E-12 RHS =-2.57E-13  DT = 2.59E+03  TIME = 1.09E+05
 N = 271  EMAX = 1.01E-01 FOR H2O2    AT Z = 8.75E+06 U = 1.35E-12 RHS =-1.36E-13  DT = 2.59E+03  TIME = 1.17E+05
 N = 274  EMAX = 9.97E-02 FOR H2O2    AT Z = 8.85E+06 U = 7.15E-13 RHS =-7.13E-14  DT = 2.85E+03  TIME = 1.25E+05
 N = 277  EMAX = 1.07E-01 FOR H2O2    AT Z = 8.95E+06 U = 3.70E-13 RHS =-3.96E-14  DT = 2.85E+03  TIME = 1.33E+05
 N = 280  EMAX = 1.06E-01 FOR H2O2    AT Z = 9.15E+06 U = 1.34E-13 RHS =-1.42E-14  DT = 2.85E+03  TIME = 1.42E+05
 N = 283  EMAX = 1.05E-01 FOR H2O2    AT Z = 9.25E+06 U = 6.81E-14 RHS =-7.12E-15  DT = 2.85E+03  TIME = 1.50E+05
 N = 286  EMAX = 1.03E-01 FOR H2O2    AT Z = 9.35E+06 U = 3.47E-14 RHS =-3.58E-15  DT = 2.85E+03  TIME = 1.59E+05
 N = 289  EMAX = 1.02E-01 FOR H2O2    AT Z = 9.45E+06 U = 1.78E-14 RHS =-1.81E-15  DT = 2.85E+03  TIME = 1.68E+05
 N = 292  EMAX = 1.00E-01 FOR H2O2    AT Z = 9.55E+06 U = 9.26E-15 RHS =-9.31E-16  DT = 2.85E+03  TIME = 1.76E+05
 N = 295  EMAX = 1.08E-01 FOR H2O2    AT Z = 9.75E+06 U = 3.74E-15 RHS =-4.05E-16  DT = 3.13E+03  TIME = 1.85E+05
 N = 298  EMAX = 1.08E-01 FOR H2O2    AT Z = 9.95E+06 U = 1.88E-15 RHS =-2.02E-16  DT = 3.13E+03  TIME = 1.94E+05
 N = 301  EMAX = 1.06E-01 FOR H2O2    AT Z = 9.95E+06 U = 1.34E-15 RHS =-1.42E-16  DT = 3.13E+03  TIME = 2.04E+05
 N = 304  EMAX = 1.02E-01 FOR H2O2    AT Z = 9.95E+06 U = 9.62E-16 RHS =-9.80E-17  DT = 3.13E+03  TIME = 2.13E+05
 N = 307  EMAX = 1.03E-01 FOR H2O2    AT Z = 9.95E+06 U = 6.95E-16 RHS =-7.17E-17  DT = 3.45E+03  TIME = 2.23E+05
 N = 310  EMAX = 9.89E-02 FOR H2O2    AT Z = 9.95E+06 U = 5.03E-16 RHS =-4.97E-17  DT = 4.17E+03  TIME = 2.34E+05
 N = 313  EMAX = 9.44E-02 FOR H2O2    AT Z = 9.95E+06 U = 3.69E-16 RHS =-3.48E-17  DT = 5.05E+03  TIME = 2.47E+05
 N = 316  EMAX = 8.43E-02 FOR N2O     AT Z = 8.75E+06 U = 1.14E-12 RHS =-9.61E-14  DT = 6.72E+03  TIME = 2.64E+05
 N = 319  EMAX = 1.02E-01 FOR N2O     AT Z = 8.85E+06 U = 8.54E-13 RHS =-8.73E-14  DT = 8.13E+03  TIME = 2.86E+05
 N = 322  EMAX = 1.03E-01 FOR N2O     AT Z = 8.95E+06 U = 6.29E-13 RHS =-6.48E-14  DT = 8.94E+03  TIME = 3.12E+05
 N = 325  EMAX = 1.03E-01 FOR N2O     AT Z = 8.95E+06 U = 4.58E-13 RHS =-4.73E-14  DT = 9.84E+03  TIME = 3.40E+05
 N = 328  EMAX = 1.04E-01 FOR N2O     AT Z = 9.05E+06 U = 3.48E-13 RHS =-3.61E-14  DT = 1.08E+04  TIME = 3.70E+05
 N = 331  EMAX = 1.05E-01 FOR N2O     AT Z = 9.25E+06 U = 2.91E-13 RHS =-3.06E-14  DT = 1.19E+04  TIME = 4.04E+05
 N = 334  EMAX = 1.00E-01 FOR N2O     AT Z = 9.35E+06 U = 2.28E-13 RHS =-2.28E-14  DT = 1.19E+04  TIME = 4.39E+05
 N = 337  EMAX = 1.07E-01 FOR N2O     AT Z = 9.75E+06 U = 2.10E-13 RHS =-2.24E-14  DT = 1.31E+04  TIME = 4.78E+05
 N = 340  EMAX = 1.06E-01 FOR N2O     AT Z = 9.95E+06 U = 1.49E-13 RHS =-1.58E-14  DT = 1.31E+04  TIME = 5.17E+05
 N = 343  EMAX = 1.04E-01 FOR N2O     AT Z = 9.95E+06 U = 1.07E-13 RHS =-1.11E-14  DT = 1.31E+04  TIME = 5.56E+05
 N = 346  EMAX = 9.90E-02 FOR N2O     AT Z = 9.95E+06 U = 7.73E-14 RHS =-7.64E-15  DT = 1.44E+04  TIME = 5.95E+05
 N = 349  EMAX = 1.00E-01 FOR N2O     AT Z = 9.95E+06 U = 5.59E-14 RHS =-5.58E-15  DT = 1.58E+04  TIME = 6.39E+05
 N = 352  EMAX = 9.68E-02 FOR N2O     AT Z = 9.95E+06 U = 4.04E-14 RHS =-3.92E-15  DT = 1.74E+04  TIME = 6.86E+05
 N = 355  EMAX = 9.60E-02 FOR N2O     AT Z = 9.95E+06 U = 2.98E-14 RHS =-2.86E-15  DT = 2.11E+04  TIME = 7.40E+05
 N = 358  EMAX = 9.22E-02 FOR N2O     AT Z = 9.95E+06 U = 2.20E-14 RHS =-2.03E-15  DT = 2.81E+04  TIME = 8.10E+05
 N = 361  EMAX = 7.32E-02 FOR N2O     AT Z = 9.95E+06 U = 1.68E-14 RHS =-1.23E-15  DT = 3.74E+04  TIME = 9.03E+05
 N = 364  EMAX = 5.49E-02 FOR SO2     AT Z = 3.45E+06 U = 7.15E-17 RHS =-3.92E-18  DT = 4.97E+04  TIME = 1.03E+06
 N = 367  EMAX = 6.16E-02 FOR SO2     AT Z = 3.45E+06 U = 5.98E-17 RHS =-3.68E-18  DT = 6.62E+04  TIME = 1.19E+06
 N = 370  EMAX = 6.47E-02 FOR SO2     AT Z = 3.35E+06 U = 5.08E-17 RHS =-3.29E-18  DT = 8.81E+04  TIME = 1.41E+06
 N = 373  EMAX = 6.29E-02 FOR SO2     AT Z = 3.35E+06 U = 4.15E-17 RHS =-2.61E-18  DT = 1.17E+05  TIME = 1.70E+06
 N = 376  EMAX = 5.47E-02 FOR H2SO4   AT Z = 1.25E+06 U = 1.57E-12 RHS =-8.58E-14  DT = 1.56E+05  TIME = 2.09E+06
 N = 379  EMAX = 6.69E-02 FOR HSO     AT Z = 1.95E+06 U = 5.94E-19 RHS = 3.98E-20  DT = 2.08E+05  TIME = 2.61E+06
 N = 382  EMAX = 8.31E-02 FOR HSO     AT Z = 1.95E+06 U = 7.47E-19 RHS = 6.21E-20  DT = 2.76E+05  TIME = 3.29E+06
 N = 385  EMAX = 8.79E-02 FOR HSO     AT Z = 1.95E+06 U = 9.74E-19 RHS = 8.56E-20  DT = 3.68E+05  TIME = 4.21E+06
 N = 388  EMAX = 9.77E-02 FOR O       AT Z = 1.50E+05 U = 1.11E-15 RHS = 1.08E-16  DT = 4.90E+05  TIME = 5.43E+06
 N = 391  EMAX = 1.00E-01 FOR O       AT Z = 1.50E+05 U = 1.48E-15 RHS = 1.49E-16  DT = 4.90E+05  TIME = 6.89E+06
 N = 394  EMAX = 1.01E-01 FOR O       AT Z = 2.50E+05 U = 1.25E-15 RHS = 1.27E-16  DT = 5.39E+05  TIME = 8.46E+06
 N = 397  EMAX = 1.01E-01 FOR O       AT Z = 2.50E+05 U = 1.67E-15 RHS = 1.68E-16  DT = 5.92E+05  TIME = 1.02E+07
 N = 400  EMAX = 9.91E-02 FOR O       AT Z = 2.50E+05 U = 2.22E-15 RHS = 2.20E-16  DT = 7.17E+05  TIME = 1.21E+07
 N = 403  EMAX = 1.03E-01 FOR O       AT Z = 3.50E+05 U = 2.60E-15 RHS = 2.69E-16  DT = 7.89E+05  TIME = 1.43E+07
 N = 406  EMAX = 9.83E-02 FOR O       AT Z = 3.50E+05 U = 3.48E-15 RHS = 3.42E-16  DT = 9.54E+05  TIME = 1.68E+07
 N = 409  EMAX = 9.73E-02 FOR O       AT Z = 4.50E+05 U = 4.62E-15 RHS = 4.50E-16  DT = 1.15E+06  TIME = 1.98E+07
 N = 412  EMAX = 9.47E-02 FOR O       AT Z = 5.50E+05 U = 6.49E-15 RHS = 6.15E-16  DT = 1.40E+06  TIME = 2.34E+07
 N = 415  EMAX = 9.75E-02 FOR O       AT Z = 6.50E+05 U = 9.35E-15 RHS = 9.11E-16  DT = 1.86E+06  TIME = 2.80E+07
 N = 418  EMAX = 1.02E-01 FOR SO2     AT Z = 9.95E+06 U = 1.12E-16 RHS =-1.15E-17  DT = 2.25E+06  TIME = 3.41E+07
 N = 421  EMAX = 1.30E-01 FOR H2SO4   AT Z = 3.25E+06 U = 3.50E-16 RHS = 4.56E-17  DT = 2.47E+06  TIME = 4.13E+07
 N = 424  EMAX = 1.03E-01 FOR SO2     AT Z = 9.95E+06 U = 5.90E-17 RHS =-6.05E-18  DT = 2.72E+06  TIME = 4.90E+07
 N = 427  EMAX = 1.01E-01 FOR SO2     AT Z = 9.95E+06 U = 4.27E-17 RHS =-4.29E-18  DT = 2.99E+06  TIME = 5.77E+07
 N = 430  EMAX = 1.35E-01 FOR HSO     AT Z = 1.95E+06 U = 1.47E-18 RHS =-1.98E-19  DT = 3.29E+06  TIME = 6.73E+07
 N = 433  EMAX = 1.85E-01 FOR H2SO4   AT Z = 3.15E+06 U = 2.71E-16 RHS = 5.02E-17  DT = 3.26E+06  TIME = 7.75E+07
 N = 436  EMAX = 1.84E-01 FOR HSO     AT Z = 1.95E+06 U = 7.03E-19 RHS =-1.30E-19  DT = 3.23E+06  TIME = 8.76E+07
 N = 439  EMAX = 1.91E-01 FOR HSO     AT Z = 1.95E+06 U = 4.62E-19 RHS =-8.84E-20  DT = 3.20E+06  TIME = 9.76E+07
 N = 442  EMAX = 2.24E-01 FOR H2SO4   AT Z = 3.05E+06 U = 2.14E-16 RHS = 4.79E-17  DT = 3.16E+06  TIME = 1.08E+08
 N = 445  EMAX = 1.83E-01 FOR HSO     AT Z = 1.95E+06 U = 1.98E-19 RHS =-3.63E-20  DT = 2.82E+06  TIME = 1.17E+08
 N = 448  EMAX = 1.77E-01 FOR HSO     AT Z = 1.95E+06 U = 1.32E-19 RHS =-2.34E-20  DT = 2.79E+06  TIME = 1.25E+08
 N = 451  EMAX = 1.86E-01 FOR HSO     AT Z = 1.95E+06 U = 9.03E-20 RHS =-1.68E-20  DT = 2.76E+06  TIME = 1.34E+08
 N = 454  EMAX = 2.06E-01 FOR SO2     AT Z = 3.85E+06 U = 1.43E-17 RHS = 2.96E-18  DT = 2.74E+06  TIME = 1.43E+08
 N = 457  EMAX = 1.78E-01 FOR HSO     AT Z = 1.95E+06 U = 4.13E-20 RHS =-7.36E-21  DT = 2.44E+06  TIME = 1.51E+08
 N = 460  EMAX = 1.71E-01 FOR HSO     AT Z = 1.95E+06 U = 2.85E-20 RHS =-4.87E-21  DT = 2.41E+06  TIME = 1.58E+08
 N = 463  EMAX = 1.83E-01 FOR HSO     AT Z = 1.95E+06 U = 2.00E-20 RHS =-3.67E-21  DT = 2.39E+06  TIME = 1.66E+08
 N = 466  EMAX = 1.85E-01 FOR HSO     AT Z = 1.95E+06 U = 1.39E-20 RHS =-2.57E-21  DT = 2.37E+06  TIME = 1.73E+08
 N = 469  EMAX = 1.90E-01 FOR HSO     AT Z = 1.95E+06 U = 9.62E-21 RHS =-1.83E-21  DT = 2.34E+06  TIME = 1.80E+08
 N = 472  EMAX = 1.80E-01 FOR HSO     AT Z = 1.95E+06 U = 6.66E-21 RHS =-1.20E-21  DT = 1.71E+06  TIME = 1.87E+08
 N = 475  EMAX = 1.18E-01 FOR NO2     AT Z = 7.15E+06 U = 1.61E-13 RHS =-1.89E-14  DT = 2.07E+06  TIME = 1.92E+08
 N = 478  EMAX = 1.65E-01 FOR HSO     AT Z = 1.95E+06 U = 3.67E-21 RHS =-6.05E-22  DT = 1.84E+06  TIME = 1.98E+08
 N = 481  EMAX = 1.64E-01 FOR HSO     AT Z = 1.95E+06 U = 2.63E-21 RHS =-4.32E-22  DT = 2.00E+06  TIME = 2.04E+08
 N = 484  EMAX = 1.63E-01 FOR HSO     AT Z = 1.95E+06 U = 1.92E-21 RHS =-3.12E-22  DT = 1.62E+06  TIME = 2.10E+08
 N = 487  EMAX = 1.38E-01 FOR HSO     AT Z = 1.95E+06 U = 1.37E-21 RHS =-1.90E-22  DT = 1.96E+06  TIME = 2.16E+08
 N = 490  EMAX = 2.08E-01 FOR HSO     AT Z = 1.95E+06 U = 1.04E-21 RHS =-2.17E-22  DT = 2.14E+06  TIME = 2.22E+08
 N = 493  EMAX = 2.14E-01 FOR HSO     AT Z = 1.95E+06 U = 7.14E-22 RHS =-1.53E-22  DT = 2.12E+06  TIME = 2.29E+08
 N = 496  EMAX = 2.08E-01 FOR HSO     AT Z = 1.95E+06 U = 4.84E-22 RHS =-1.01E-22  DT = 1.89E+06  TIME = 2.35E+08
 N = 499  EMAX = 1.91E-01 FOR HSO     AT Z = 1.95E+06 U = 3.30E-22 RHS =-6.30E-23  DT = 2.05E+06  TIME = 2.41E+08
 N = 502  EMAX = 2.24E-01 FOR HSO     AT Z = 1.95E+06 U = 2.36E-22 RHS =-5.29E-23  DT = 2.03E+06  TIME = 2.48E+08
 N = 505  EMAX = 2.14E-01 FOR HSO     AT Z = 1.95E+06 U = 1.60E-22 RHS =-3.41E-23  DT = 1.81E+06  TIME = 2.54E+08
 N = 508  EMAX = 1.95E-01 FOR HSO     AT Z = 1.95E+06 U = 1.09E-22 RHS =-2.12E-23  DT = 1.97E+06  TIME = 2.60E+08
 N = 511  EMAX = 2.18E-01 FOR HSO     AT Z = 1.95E+06 U = 7.83E-23 RHS =-1.71E-23  DT = 1.78E+06  TIME = 2.66E+08
 N = 514  EMAX = 2.01E-01 FOR HSO     AT Z = 1.95E+06 U = 5.35E-23 RHS =-1.08E-23  DT = 1.93E+06  TIME = 2.72E+08
 N = 517  EMAX = 2.49E-01 FOR HSO     AT Z = 1.95E+06 U = 3.81E-23 RHS =-9.51E-24  DT = 2.11E+06  TIME = 2.78E+08
 N = 520  EMAX = 2.37E-01 FOR HSO     AT Z = 1.95E+06 U = 2.55E-23 RHS =-6.05E-24  DT = 1.88E+06  TIME = 2.84E+08
 N = 523  EMAX = 2.33E-01 FOR HSO     AT Z = 1.95E+06 U = 1.72E-23 RHS =-4.01E-24  DT = 2.04E+06  TIME = 2.91E+08
 N = 526  EMAX = 2.81E-01 FOR HSO     AT Z = 1.95E+06 U = 1.19E-23 RHS =-3.33E-24  DT = 2.23E+06  TIME = 2.97E+08
 N = 529  EMAX = 4.10E-01 FOR HSO     AT Z = 1.95E+06 U = 9.08E-24 RHS =-3.72E-24  DT = 1.98E+06  TIME = 3.04E+08
 RETRY TIME STEP BECAUSE EMAX=  0.41007254286865891     
 RETRY TIME STEP BECAUSE EMAX=  0.40115407643618334     
 RETRY TIME STEP BECAUSE EMAX=  0.33588894931143071     
 N = 532  EMAX = 2.66E-01 FOR HSO     AT Z = 1.95E+06 U = 9.08E-24 RHS =-2.41E-24  DT = 2.48E+05  TIME = 3.02E+08
 N = 535  EMAX = 4.96E-02 FOR HSO     AT Z = 1.95E+06 U = 5.80E-24 RHS =-2.88E-25  DT = 3.90E+05  TIME = 3.03E+08
 N = 538  EMAX = 3.89E-02 FOR SO2     AT Z = 2.35E+06 U = 1.39E-17 RHS =-5.40E-19  DT = 8.57E+05  TIME = 3.05E+08
 N = 541  EMAX = 9.54E-02 FOR HSO     AT Z = 1.95E+06 U = 4.78E-24 RHS =-4.56E-25  DT = 1.35E+06  TIME = 3.08E+08
 RETRY TIME STEP BECAUSE EMAX=   2.1755289993236979     
 N = 544  EMAX = 1.85E+00 FOR HSO     AT Z = 1.95E+06 U = 4.11E-24 RHS = 7.59E-24  DT = 6.67E+05  TIME = 3.10E+08
 RETRY TIME STEP BECAUSE EMAX=   1.8480107887213404     
 N = 547  EMAX = 4.45E-02 FOR HSO     AT Z = 1.95E+06 U = 3.66E-24 RHS =-1.63E-25  DT = 6.89E+05  TIME = 3.11E+08
 N = 550  EMAX = 8.42E-02 FOR HSO     AT Z = 1.95E+06 U = 3.30E-24 RHS =-2.78E-25  DT = 1.28E+06  TIME = 3.13E+08
 N = 553  EMAX = 6.35E-01 FOR SO2     AT Z = 3.55E+06 U = 2.76E-18 RHS = 1.75E-18  DT = 1.65E+06  TIME = 3.18E+08
 RETRY TIME STEP BECAUSE EMAX=  0.63540169675008606     
 RETRY TIME STEP BECAUSE EMAX=   2.2594762231915961     
 N = 556  EMAX = 3.31E+00 FOR HSO     AT Z = 1.95E+06 U = 2.30E-24 RHS =-7.60E-24  DT = 3.71E+05  TIME = 3.17E+08
 RETRY TIME STEP BECAUSE EMAX=   3.3072970691940857     
 RETRY TIME STEP BECAUSE EMAX=  0.67433362191341706     
 N = 559  EMAX = 2.41E-02 FOR HSO     AT Z = 1.95E+06 U = 2.24E-24 RHS =-5.41E-26  DT = 2.01E+05  TIME = 3.17E+08
 N = 562  EMAX = 3.12E-02 FOR HSO     AT Z = 1.95E+06 U = 2.07E-24 RHS =-6.44E-26  DT = 5.09E+05  TIME = 3.18E+08
 RETRY TIME STEP BECAUSE EMAX=   2.0566168076637452     
 RETRY TIME STEP BECAUSE EMAX=   8.0934071936004628     
 N = 565  EMAX = 7.71E+00 FOR HSO     AT Z = 1.95E+06 U = 2.00E-24 RHS = 1.54E-23  DT = 1.15E+05  TIME = 3.18E+08
 RETRY TIME STEP BECAUSE EMAX=   7.7121592225903592     
 N = 568  EMAX = 1.35E-02 FOR HSO     AT Z = 1.95E+06 U = 1.96E-24 RHS =-2.66E-26  DT = 2.86E+05  TIME = 3.18E+08
 N = 571  EMAX = 3.43E-02 FOR SO2     AT Z = 2.35E+06 U = 5.97E-18 RHS =-2.05E-19  DT = 8.38E+05  TIME = 3.20E+08
 N = 574  EMAX = 1.23E-01 FOR HSO     AT Z = 1.95E+06 U = 1.73E-24 RHS =-2.14E-25  DT = 1.42E+06  TIME = 3.23E+08
 N = 577  EMAX = 2.18E-01 FOR HSO     AT Z = 1.95E+06 U = 1.41E-24 RHS =-3.08E-25  DT = 1.54E+06  TIME = 3.28E+08
 N = 580  EMAX = 2.51E-01 FOR HSO     AT Z = 1.95E+06 U = 9.98E-25 RHS =-2.51E-25  DT = 1.68E+06  TIME = 3.33E+08
 N = 583  EMAX = 2.53E+00 FOR HSO     AT Z = 1.95E+06 U = 7.07E-25 RHS = 1.79E-24  DT = 1.36E+06  TIME = 3.38E+08
 RETRY TIME STEP BECAUSE EMAX=   2.5288911839117607     
 RETRY TIME STEP BECAUSE EMAX=  0.62915086431388700     
 RETRY TIME STEP BECAUSE EMAX=   8.1503493063307815     
 N = 586  EMAX = 1.51E+01 FOR HSO     AT Z = 1.95E+06 U = 7.07E-25 RHS = 1.07E-23  DT = 1.70E+05  TIME = 3.36E+08
 RETRY TIME STEP BECAUSE EMAX=   15.142887857387166     
 N = 589  EMAX = 4.28E-02 FOR HSO     AT Z = 1.95E+06 U = 6.57E-25 RHS =-2.81E-26  DT = 1.76E+05  TIME = 3.36E+08
 N = 592  EMAX = 4.29E-02 FOR HSO     AT Z = 1.95E+06 U = 5.71E-25 RHS =-2.45E-26  DT = 3.86E+05  TIME = 3.37E+08
 N = 595  EMAX = 4.37E-02 FOR SO2     AT Z = 4.35E+06 U = 1.34E-17 RHS =-5.87E-19  DT = 8.48E+05  TIME = 3.39E+08
 N = 598  EMAX = 1.01E+01 FOR HSO     AT Z = 1.95E+06 U = 4.80E-25 RHS =-4.82E-24  DT = 1.09E+06  TIME = 3.42E+08
 RETRY TIME STEP BECAUSE EMAX=   10.055549239547720     
 RETRY TIME STEP BECAUSE EMAX=   2.1558146864572598     
 RETRY TIME STEP BECAUSE EMAX=   1.6568132221352758     
 N = 601  EMAX = 4.40E-02 FOR H2CO    AT Z = 5.15E+06 U = 2.81E-11 RHS = 1.24E-12  DT = 1.97E+05  TIME = 3.41E+08
 N = 604  EMAX = 3.63E-02 FOR HSO     AT Z = 1.95E+06 U = 4.30E-25 RHS =-1.56E-26  DT = 4.33E+05  TIME = 3.42E+08
 RETRY TIME STEP BECAUSE EMAX=   6.0872814794599295     
 N = 607  EMAX = 3.36E-02 FOR HSO     AT Z = 1.95E+06 U = 4.02E-25 RHS =-1.35E-26  DT = 3.66E+05  TIME = 3.42E+08
 N = 610  EMAX = 5.66E-02 FOR HSO     AT Z = 1.95E+06 U = 3.76E-25 RHS =-2.13E-26  DT = 9.05E+05  TIME = 3.44E+08
 N = 613  EMAX = 1.15E-01 FOR HSO     AT Z = 1.95E+06 U = 3.38E-25 RHS =-3.90E-26  DT = 9.96E+05  TIME = 3.47E+08
 N = 616  EMAX = 1.48E-01 FOR HSO     AT Z = 1.95E+06 U = 2.77E-25 RHS =-4.10E-26  DT = 1.42E+06  TIME = 3.50E+08
 RETRY TIME STEP BECAUSE EMAX=   8.3255706655829442     
 RETRY TIME STEP BECAUSE EMAX=   6.3192079656359006     
 N = 619  EMAX = 3.15E+01 FOR HSO     AT Z = 1.95E+06 U = 2.35E-25 RHS =-7.41E-24  DT = 3.20E+05  TIME = 3.51E+08
 RETRY TIME STEP BECAUSE EMAX=   31.474604808508623     
 RETRY TIME STEP BECAUSE EMAX=   20.717263127776000     
 RETRY TIME STEP BECAUSE EMAX=   31.542311862085029     
 N = 622  EMAX = 2.47E-02 FOR H       AT Z = 3.25E+06 U = 6.38E-15 RHS = 1.57E-16  DT = 6.67E+04  TIME = 3.50E+08
 RETRY TIME STEP BECAUSE EMAX=   102.16850952810452     
 N = 625  EMAX = 1.62E-02 FOR HSO     AT Z = 1.95E+06 U = 2.30E-25 RHS =-3.74E-27  DT = 7.51E+04  TIME = 3.51E+08
 N = 628  EMAX = 2.13E-02 FOR HSO     AT Z = 1.95E+06 U = 2.20E-25 RHS =-4.68E-27  DT = 2.53E+05  TIME = 3.51E+08
 N = 631  EMAX = 3.22E-02 FOR SO2     AT Z = 2.25E+06 U = 3.87E-18 RHS =-1.25E-19  DT = 7.41E+05  TIME = 3.52E+08
 N = 634  EMAX = 1.12E-01 FOR HSO     AT Z = 1.95E+06 U = 1.92E-25 RHS =-2.14E-26  DT = 1.25E+06  TIME = 3.55E+08
 N = 637  EMAX = 2.14E-01 FOR HSO     AT Z = 1.95E+06 U = 1.60E-25 RHS =-3.43E-26  DT = 1.61E+06  TIME = 3.59E+08
 N = 640  EMAX = 2.72E-01 FOR HSO     AT Z = 1.95E+06 U = 1.17E-25 RHS =-3.16E-26  DT = 1.76E+06  TIME = 3.65E+08
 N = 643  EMAX = 2.83E-01 FOR HSO     AT Z = 1.95E+06 U = 7.86E-26 RHS =-2.22E-26  DT = 1.91E+06  TIME = 3.71E+08
 N = 646  EMAX = 3.15E-01 FOR HSO     AT Z = 1.95E+06 U = 5.26E-26 RHS =-1.66E-26  DT = 2.08E+06  TIME = 3.77E+08
 RETRY TIME STEP BECAUSE EMAX=  0.31486318405144215     
 RETRY TIME STEP BECAUSE EMAX=  0.30770012736787256     
 N = 649  EMAX = 7.31E-02 FOR HSO     AT Z = 1.95E+06 U = 3.93E-26 RHS =-2.87E-27  DT = 5.72E+05  TIME = 3.76E+08
 RETRY TIME STEP BECAUSE EMAX=   3.3415432186603460     
 N = 652  EMAX = 8.96E-01 FOR HSO     AT Z = 1.85E+06 U = 1.39E-24 RHS =-1.24E-24  DT = 3.35E+05  TIME = 3.77E+08
