 RETRY TIME STEP BECAUSE EMAX=  0.41953560942368567     
 N = 166  EMAX = 1.27E-01 FOR HOCL    AT Z = 9.65E+06 U = 4.71E-23 RHS =-5.99E-24  DT = 2.76E+02  TIME = 4.01E+04
 N = 169  EMAX = 8.68E-02 FOR HOCL    AT Z = 9.95E+06 U = 6.45E-24 RHS =-5.60E-25  DT = 3.34E+02  TIME = 4.09E+04
 N = 172  EMAX = 1.88E+00 FOR HOCL    AT Z = 9.85E+06 U = 1.25E-23 RHS = 2.36E-23  DT = 6.62E+02  TIME = 4.23E+04
 RETRY TIME STEP BECAUSE EMAX=   1.8805787467041013     
 N = 175  EMAX = 1.36E-02 FOR HOCL    AT Z = 9.85E+06 U = 1.28E-23 RHS =-1.73E-25  DT = 4.47E+02  TIME = 4.26E+04
 N = 178  EMAX = 3.64E-02 FOR HOCL    AT Z = 9.55E+06 U = 9.46E-23 RHS =-3.45E-24  DT = 1.31E+03  TIME = 4.47E+04
 N = 181  EMAX = 6.93E-02 FOR HOCL    AT Z = 9.25E+06 U = 8.28E-22 RHS = 5.73E-23  DT = 2.80E+03  TIME = 5.03E+04
 RETRY TIME STEP BECAUSE EMAX=  0.36558280736326410     
 N = 184  EMAX = 4.48E-02 FOR HOCL    AT Z = 9.35E+06 U = 4.33E-22 RHS =-1.94E-23  DT = 2.00E+03  TIME = 5.32E+04
 N = 187  EMAX = 2.06E-01 FOR HOCL    AT Z = 9.35E+06 U = 3.37E-22 RHS = 6.94E-23  DT = 2.43E+03  TIME = 6.09E+04
 N = 190  EMAX = 1.70E+00 FOR HOCL    AT Z = 9.85E+06 U = 1.35E-23 RHS = 2.29E-23  DT = 2.96E+03  TIME = 6.88E+04
 RETRY TIME STEP BECAUSE EMAX=   1.7012022341796875     
 RETRY TIME STEP BECAUSE EMAX=   1.2780919804665247     
 RETRY TIME STEP BECAUSE EMAX=   1.2545300965813051     
 N = 193  EMAX = 6.47E+00 FOR HOCL    AT Z = 9.75E+06 U = 2.61E-23 RHS = 1.69E-22  DT = 3.70E+02  TIME = 6.60E+04
 RETRY TIME STEP BECAUSE EMAX=   6.4715793623523687     
 RETRY TIME STEP BECAUSE EMAX=   1.6538225073397568     
 RETRY TIME STEP BECAUSE EMAX=   12.781547050670984     
 N = 196  EMAX = 1.91E-01 FOR HOCL    AT Z = 9.85E+06 U = 1.35E-23 RHS =-2.57E-24  DT = 4.62E+01  TIME = 6.56E+04
 N = 199  EMAX = 5.85E-02 FOR HOCL    AT Z = 9.55E+06 U = 1.01E-22 RHS = 5.91E-24  DT = 5.95E+01  TIME = 6.58E+04
 N = 202  EMAX = 6.66E-03 FOR HOCL    AT Z = 9.35E+06 U = 4.12E-22 RHS =-2.74E-24  DT = 2.32E+02  TIME = 6.60E+04
 N = 205  EMAX = 1.45E-02 FOR HOCL    AT Z = 9.35E+06 U = 4.20E-22 RHS =-6.07E-24  DT = 9.05E+02  TIME = 6.73E+04
 RETRY TIME STEP BECAUSE EMAX=  0.63539105174076926     
 N = 208  EMAX = 7.68E-01 FOR HOCL    AT Z = 9.55E+06 U = 1.01E-22 RHS =-7.77E-23  DT = 8.14E+02  TIME = 6.91E+04
 RETRY TIME STEP BECAUSE EMAX=  0.76750453095087090     
 N = 211  EMAX = 2.21E-01 FOR HOCL    AT Z = 9.75E+06 U = 2.14E-23 RHS = 4.73E-24  DT = 4.03E+02  TIME = 6.96E+04
 N = 214  EMAX = 2.16E-02 FOR HOCL    AT Z = 9.45E+06 U = 2.00E-22 RHS = 4.33E-24  DT = 4.90E+02  TIME = 7.07E+04
 N = 217  EMAX = 7.83E-02 FOR HOCL    AT Z = 9.55E+06 U = 1.02E-22 RHS =-8.01E-24  DT = 4.36E+02  TIME = 7.20E+04
 N = 220  EMAX = 1.88E-02 FOR HOCL    AT Z = 9.35E+06 U = 4.13E-22 RHS = 7.76E-24  DT = 1.08E+03  TIME = 7.37E+04
 RETRY TIME STEP BECAUSE EMAX=   2.4253917534667968     
 N = 223  EMAX = 3.96E-01 FOR HOCL    AT Z = 9.75E+06 U = 2.67E-23 RHS = 1.06E-23  DT = 5.34E+02  TIME = 7.53E+04
 RETRY TIME STEP BECAUSE EMAX=  0.39648215043945317     
 N = 226  EMAX = 3.49E-03 FOR N2O     AT Z = 9.75E+06 U = 8.52E-14 RHS =-2.97E-16  DT = 9.80E+02  TIME = 7.59E+04
 N = 229  EMAX = 2.09E+00 FOR HOCL    AT Z = 9.75E+06 U = 2.70E-23 RHS = 5.64E-23  DT = 1.19E+03  TIME = 7.96E+04
 RETRY TIME STEP BECAUSE EMAX=   2.0880154690419310     
 RETRY TIME STEP BECAUSE EMAX=  0.60994338505859380     
 RETRY TIME STEP BECAUSE EMAX=  0.34320873317866890     
 N = 232  EMAX = 2.81E-01 FOR HOCL    AT Z = 9.45E+06 U = 1.62E-22 RHS = 4.53E-23  DT = 1.49E+02  TIME = 7.85E+04
 N = 235  EMAX = 1.03E+01 FOR HOCL    AT Z = 9.85E+06 U = 1.40E-23 RHS =-1.44E-22  DT = 3.48E+02  TIME = 7.92E+04
 RETRY TIME STEP BECAUSE EMAX=   10.320240354956052     
 RETRY TIME STEP BECAUSE EMAX=   5.1243005862903335     
 N = 238  EMAX = 7.32E-02 FOR HOCL    AT Z = 9.75E+06 U = 2.97E-23 RHS =-2.17E-24  DT = 1.17E+02  TIME = 7.90E+04
 N = 241  EMAX = 6.19E-03 FOR N2O     AT Z = 9.85E+06 U = 7.69E-14 RHS =-4.75E-16  DT = 1.76E+03  TIME = 8.02E+04
 RETRY TIME STEP BECAUSE EMAX=  0.32750046708984376     
 RETRY TIME STEP BECAUSE EMAX=  0.83552470761718756     
 N = 244  EMAX = 1.23E+00 FOR HOCL    AT Z = 9.75E+06 U = 2.71E-23 RHS =-3.33E-23  DT = 3.95E+02  TIME = 8.06E+04
 RETRY TIME STEP BECAUSE EMAX=   1.2272234664550781     
 N = 247  EMAX = 1.81E-01 FOR HOCL    AT Z = 9.75E+06 U = 2.27E-23 RHS = 4.10E-24  DT = 1.96E+02  TIME = 8.08E+04
 N = 250  EMAX = 1.31E-01 FOR HOCL    AT Z = 9.95E+06 U = 6.34E-24 RHS = 8.31E-25  DT = 2.54E+02  TIME = 8.15E+04
 N = 253  EMAX = 1.27E-01 FOR HOCL    AT Z = 9.65E+06 U = 5.32E-23 RHS = 6.75E-24  DT = 5.72E+02  TIME = 8.27E+04
 RETRY TIME STEP BECAUSE EMAX=  0.66858991287841796     
 RETRY TIME STEP BECAUSE EMAX=  0.81772561602783200     
 N = 256  EMAX = 6.34E-03 FOR HOCL    AT Z = 9.65E+06 U = 6.00E-23 RHS = 3.80E-25  DT = 2.86E+02  TIME = 8.29E+04
 N = 259  EMAX = 4.03E-03 FOR N2O     AT Z = 9.95E+06 U = 7.14E-14 RHS =-2.88E-16  DT = 1.14E+03  TIME = 8.40E+04
 RETRY TIME STEP BECAUSE EMAX=   2.0815425584465177     
 N = 262  EMAX = 6.07E-01 FOR HOCL    AT Z = 9.65E+06 U = 5.37E-23 RHS = 3.26E-23  DT = 1.03E+03  TIME = 8.63E+04
 RETRY TIME STEP BECAUSE EMAX=  0.60651966210862995     
 RETRY TIME STEP BECAUSE EMAX=  0.37785107202133356     
 N = 265  EMAX = 9.15E-02 FOR HOCL    AT Z = 9.65E+06 U = 5.97E-23 RHS =-5.46E-24  DT = 3.15E+02  TIME = 8.57E+04
 N = 268  EMAX = 6.66E-03 FOR HOCL    AT Z = 9.85E+06 U = 1.42E-23 RHS = 9.45E-26  DT = 6.92E+02  TIME = 8.67E+04
 N = 271  EMAX = 2.08E-02 FOR HOCL    AT Z = 9.35E+06 U = 4.38E-22 RHS =-9.09E-24  DT = 3.11E+03  TIME = 9.09E+04
 N = 274  EMAX = 3.80E-02 FOR N2O     AT Z = 9.95E+06 U = 6.45E-14 RHS =-2.45E-15  DT = 7.89E+03  TIME = 1.04E+05
 N = 277  EMAX = 1.25E+00 FOR HOCL    AT Z = 9.55E+06 U = 1.16E-22 RHS = 1.45E-22  DT = 1.02E+04  TIME = 1.34E+05
 RETRY TIME STEP BECAUSE EMAX=   1.2499646980468653     
 N = 280  EMAX = 3.24E-02 FOR N2O     AT Z = 9.95E+06 U = 5.22E-14 RHS =-1.69E-15  DT = 1.43E+04  TIME = 1.46E+05
 N = 283  EMAX = 5.65E-01 FOR HOCL    AT Z = 9.65E+06 U = 6.59E-23 RHS = 3.72E-23  DT = 2.18E+04  TIME = 2.03E+05
 RETRY TIME STEP BECAUSE EMAX=  0.56518192304687498     
 RETRY TIME STEP BECAUSE EMAX=  0.83981201015624996     
 RETRY TIME STEP BECAUSE EMAX=  0.49720946015624995     
 N = 286  EMAX = 6.47E-01 FOR HOCL    AT Z = 9.65E+06 U = 6.59E-23 RHS = 4.26E-23  DT = 2.72E+03  TIME = 1.82E+05
 RETRY TIME STEP BECAUSE EMAX=  0.64658601122702852     
 RETRY TIME STEP BECAUSE EMAX=  0.62467896513535359     
 RETRY TIME STEP BECAUSE EMAX=  0.71008915275825213     
 N = 289  EMAX = 5.52E-02 FOR HOCL    AT Z = 9.75E+06 U = 3.18E-23 RHS = 1.76E-24  DT = 4.16E+02  TIME = 1.80E+05
 N = 292  EMAX = 1.62E-02 FOR HOCL    AT Z = 9.35E+06 U = 5.36E-22 RHS =-8.69E-24  DT = 6.86E+02  TIME = 1.81E+05
 N = 295  EMAX = 1.10E-02 FOR N2O     AT Z = 9.35E+06 U = 2.00E-13 RHS = 2.21E-15  DT = 7.72E+03  TIME = 1.88E+05
 N = 298  EMAX = 9.25E-01 FOR HOCL    AT Z = 9.65E+06 U = 6.86E-23 RHS =-6.35E-23  DT = 5.62E+03  TIME = 2.09E+05
 RETRY TIME STEP BECAUSE EMAX=  0.92525082939453118     
 RETRY TIME STEP BECAUSE EMAX=  0.53013287099609363     
 N = 301  EMAX = 1.55E-01 FOR HOCL    AT Z = 9.55E+06 U = 1.18E-22 RHS = 1.84E-23  DT = 1.55E+03  TIME = 2.06E+05
 N = 304  EMAX = 8.05E-02 FOR HOCL    AT Z = 9.55E+06 U = 1.29E-22 RHS =-1.04E-23  DT = 3.74E+03  TIME = 2.14E+05
 N = 307  EMAX = 1.10E-01 FOR HOCL    AT Z = 9.55E+06 U = 1.40E-22 RHS =-1.54E-23  DT = 6.74E+03  TIME = 2.28E+05
 N = 310  EMAX = 4.23E-02 FOR HOCL    AT Z = 9.75E+06 U = 3.70E-23 RHS = 1.57E-24  DT = 1.14E+04  TIME = 2.50E+05
 N = 313  EMAX = 3.88E-02 FOR CH3OOH  AT Z = 1.75E+06 U = 1.94E-13 RHS =-7.55E-15  DT = 3.33E+04  TIME = 3.04E+05
 N = 316  EMAX = 5.28E-02 FOR SO2     AT Z = 8.50E+05 U = 1.15E-10 RHS =-6.05E-12  DT = 5.24E+04  TIME = 4.28E+05
 N = 319  EMAX = 7.50E-02 FOR HOCL    AT Z = 9.65E+06 U = 9.20E-23 RHS = 6.90E-24  DT = 6.97E+04  TIME = 6.02E+05
 N = 322  EMAX = 7.23E-02 FOR SO2     AT Z = 1.05E+06 U = 8.07E-11 RHS =-5.84E-12  DT = 9.28E+04  TIME = 8.32E+05
 N = 325  EMAX = 8.12E-02 FOR SO2     AT Z = 1.05E+06 U = 6.38E-11 RHS =-5.17E-12  DT = 1.24E+05  TIME = 1.14E+06
 N = 328  EMAX = 9.21E-02 FOR H2SO4   AT Z = 1.15E+06 U = 2.68E-12 RHS =-2.47E-13  DT = 1.64E+05  TIME = 1.55E+06
 N = 331  EMAX = 1.05E-01 FOR H2SO4   AT Z = 1.25E+06 U = 1.44E-12 RHS =-1.51E-13  DT = 1.99E+05  TIME = 2.09E+06
 N = 334  EMAX = 1.01E-01 FOR H2SO4   AT Z = 1.35E+06 U = 6.36E-13 RHS =-6.41E-14  DT = 2.41E+05  TIME = 2.75E+06
 N = 337  EMAX = 1.01E-01 FOR H2SO4   AT Z = 1.35E+06 U = 4.73E-13 RHS =-4.78E-14  DT = 2.91E+05  TIME = 3.55E+06
 N = 340  EMAX = 1.05E-01 FOR H2SO4   AT Z = 1.45E+06 U = 2.12E-13 RHS =-2.23E-14  DT = 3.52E+05  TIME = 4.51E+06
 N = 343  EMAX = 1.01E-01 FOR H2SO4   AT Z = 1.55E+06 U = 9.87E-14 RHS =-9.97E-15  DT = 4.26E+05  TIME = 5.68E+06
 N = 346  EMAX = 1.01E-01 FOR H2SO4   AT Z = 1.55E+06 U = 7.42E-14 RHS =-7.50E-15  DT = 5.16E+05  TIME = 7.09E+06
 N = 349  EMAX = 1.00E-01 FOR H2SO4   AT Z = 1.65E+06 U = 3.68E-14 RHS =-3.68E-15  DT = 6.24E+05  TIME = 8.80E+06
 N = 352  EMAX = 9.89E-02 FOR H2SO4   AT Z = 1.75E+06 U = 1.88E-14 RHS =-1.86E-15  DT = 8.31E+05  TIME = 1.09E+07
 N = 355  EMAX = 1.06E-01 FOR H2SO4   AT Z = 1.95E+06 U = 5.96E-15 RHS =-6.29E-16  DT = 1.01E+06  TIME = 1.36E+07
 N = 358  EMAX = 1.03E-01 FOR H2SO4   AT Z = 2.15E+06 U = 1.76E-15 RHS =-1.81E-16  DT = 1.22E+06  TIME = 1.69E+07
 N = 361  EMAX = 9.64E-02 FOR SO2     AT Z = 2.55E+06 U = 5.54E-15 RHS =-5.35E-16  DT = 1.62E+06  TIME = 2.10E+07
 N = 364  EMAX = 7.89E-02 FOR SO2     AT Z = 2.75E+06 U = 1.12E-15 RHS =-8.81E-17  DT = 2.16E+06  TIME = 2.63E+07
 N = 367  EMAX = 7.17E-02 FOR HSO     AT Z = 1.95E+06 U = 1.42E-18 RHS = 1.02E-19  DT = 2.87E+06  TIME = 3.35E+07
 N = 370  EMAX = 8.95E-02 FOR HSO     AT Z = 1.95E+06 U = 1.69E-18 RHS = 1.51E-19  DT = 3.82E+06  TIME = 4.30E+07
 N = 373  EMAX = 1.11E-01 FOR HSO     AT Z = 1.95E+06 U = 2.04E-18 RHS = 2.27E-19  DT = 4.62E+06  TIME = 5.56E+07
 N = 376  EMAX = 1.20E-01 FOR HSO     AT Z = 1.95E+06 U = 2.51E-18 RHS = 3.01E-19  DT = 6.61E+06  TIME = 7.19E+07
 N = 379  EMAX = 1.35E-01 FOR HSO     AT Z = 1.95E+06 U = 3.01E-18 RHS = 4.08E-19  DT = 8.00E+06  TIME = 9.38E+07
 N = 382  EMAX = 1.24E-01 FOR H2CO    AT Z = 6.95E+06 U = 1.66E-11 RHS =-2.06E-12  DT = 9.67E+06  TIME = 1.20E+08
 N = 385  EMAX = 1.53E-01 FOR H2CO    AT Z = 7.05E+06 U = 2.15E-11 RHS =-3.28E-12  DT = 9.58E+06  TIME = 1.51E+08
 N = 388  EMAX = 1.49E-01 FOR H2CO    AT Z = 7.05E+06 U = 1.72E-11 RHS =-2.56E-12  DT = 1.16E+07  TIME = 1.83E+08
 N = 391  EMAX = 1.44E-01 FOR H2CO    AT Z = 7.05E+06 U = 1.40E-11 RHS =-2.02E-12  DT = 1.40E+07  TIME = 2.21E+08
 N = 394  EMAX = 1.31E-01 FOR N2O     AT Z = 9.95E+06 U = 1.08E-13 RHS = 1.42E-14  DT = 1.70E+07  TIME = 2.68E+08
 N = 397  EMAX = 1.21E-01 FOR N2O     AT Z = 9.95E+06 U = 1.37E-13 RHS = 1.65E-14  DT = 2.43E+07  TIME = 3.28E+08
 N = 400  EMAX = 1.05E-01 FOR N2O     AT Z = 9.95E+06 U = 1.68E-13 RHS = 1.77E-14  DT = 3.47E+07  TIME = 4.13E+08
 N = 403  EMAX = 8.25E-02 FOR N2O     AT Z = 9.95E+06 U = 1.99E-13 RHS = 1.64E-14  DT = 7.44E+07  TIME = 5.61E+08
 N = 406  EMAX = 5.02E-02 FOR N2O     AT Z = 9.05E+06 U = 2.33E-12 RHS = 1.17E-13  DT = 1.84E+08  TIME = 9.14E+08
 N = 409  EMAX = 5.59E-02 FOR SO2     AT Z = 2.85E+06 U = 1.58E-15 RHS =-8.83E-17  DT = 6.08E+08  TIME = 1.93E+09
 N = 412  EMAX = 4.91E-03 FOR HSO     AT Z = 1.95E+06 U = 3.28E-18 RHS = 1.61E-20  DT = 2.43E+10  TIME = 1.59E+10
 N = 415  EMAX = 3.13E-03 FOR SO2     AT Z = 2.85E+06 U = 1.50E-15 RHS = 4.69E-18  DT = 4.86E+12  TIME = 2.71E+12
 N = 418  EMAX = 2.15E-03 FOR HSO     AT Z = 1.95E+06 U = 3.30E-18 RHS =-7.11E-21  DT = 2.43E+15  TIME = 5.42E+14
 N = 421  EMAX = 4.98E-04 FOR HSO     AT Z = 1.95E+06 U = 3.29E-18 RHS = 1.64E-21  DT = 2.43E+18  TIME = 2.70E+17

Information on upper boundary conditions
BOVERH= 3.635E+13 VEFF(LH)=  1.807E+00 BOVERH2= 2.613E+13 VEFF(LH2)=  1.299E+00
BOVERCH4=  1.114E+13 VEFF(LCH4)=  5.540E-01 BOVERH2O-  1.074E+13 VEFF(LH2O)=  5.339E-01
VEFF(LO2)=  2.323E-02   VEFF(LCO2)=  5.853E-03


 PHOTOLYSIS RATES

     Z       PO2      PO2D     PCO2     PCO2D    PH2O     PO3      PO3D     PH2O2    PHCO     PH2      PHO2
   5.00E+04 4.87E-43 0.00E+00 3.58E-49 0.00E+00 7.94E-45 1.73E-04 5.03E-06 2.25E-06 7.88E-06 1.51E-05 4.23E-37
   3.50E+05 4.75E-35 0.00E+00 2.57E-38 0.00E+00 9.89E-36 1.80E-04 6.06E-06 2.73E-06 9.74E-06 1.81E-05 3.75E-29
   6.50E+05 2.96E-28 0.00E+00 1.59E-28 0.00E+00 8.37E-27 1.84E-04 6.08E-06 3.07E-06 1.10E-05 2.02E-05 2.16E-22
   9.50E+05 9.18E-23 0.00E+00 2.75E-22 0.00E+00 1.43E-20 1.87E-04 5.29E-06 3.29E-06 1.19E-05 2.15E-05 7.23E-17
   1.25E+06 1.85E-19 0.00E+00 2.54E-19 0.00E+00 1.33E-17 1.90E-04 4.39E-06 3.45E-06 1.25E-05 2.24E-05 1.48E-13
   1.55E+06 4.82E-17 0.00E+00 1.59E-17 0.00E+00 8.49E-16 1.91E-04 4.19E-06 3.56E-06 1.29E-05 2.30E-05 3.57E-11
   1.85E+06 2.54E-15 0.00E+00 3.93E-16 0.00E+00 2.16E-14 1.93E-04 4.94E-06 3.67E-06 1.34E-05 2.35E-05 1.84E-09
   2.15E+06 4.27E-14 0.00E+00 5.41E-15 0.00E+00 2.95E-13 1.96E-04 7.45E-06 3.82E-06 1.41E-05 2.39E-05 3.07E-08
   2.45E+06 3.50E-13 1.64-161 4.32E-14 0.00E+00 2.33E-12 1.99E-04 1.24E-05 4.06E-06 1.50E-05 2.43E-05 2.51E-07
   2.75E+06 1.84E-12 1.34-110 2.29E-13 0.00E+00 1.23E-11 2.03E-04 2.26E-05 4.48E-06 1.63E-05 2.48E-05 1.32E-06
   3.05E+06 7.01E-12 6.49E-78 8.66E-13 0.00E+00 4.79E-11 2.08E-04 4.42E-05 5.29E-06 1.81E-05 2.54E-05 5.04E-06
   3.35E+06 2.04E-11 1.07E-56 2.39E-12 0.00E+00 1.38E-10 2.15E-04 9.06E-05 6.80E-06 2.04E-05 2.62E-05 1.49E-05
   3.65E+06 4.69E-11 8.87E-43 4.96E-12 2.03-227 3.05E-10 2.27E-04 1.83E-04 9.32E-06 2.30E-05 2.71E-05 3.51E-05
   3.95E+06 8.75E-11 1.64E-33 8.29E-12 2.76-154 5.44E-10 2.48E-04 3.70E-04 1.31E-05 2.54E-05 2.80E-05 6.80E-05
   4.25E+06 1.35E-10 3.19E-27 1.21E-11 7.62-107 8.49E-10 2.91E-04 7.60E-04 1.82E-05 2.73E-05 2.87E-05 1.09E-04
   4.55E+06 1.77E-10 6.62E-23 1.63E-11 1.19E-75 1.25E-09 3.53E-04 1.32E-03 2.38E-05 2.85E-05 2.93E-05 1.47E-04
   4.85E+06 2.11E-10 6.27E-20 2.16E-11 8.78E-55 1.84E-09 4.10E-04 1.83E-03 2.85E-05 2.92E-05 2.97E-05 1.75E-04
   5.15E+06 2.42E-10 6.92E-18 2.84E-11 1.50E-40 2.75E-09 4.51E-04 2.20E-03 3.17E-05 2.97E-05 3.00E-05 1.94E-04
   5.45E+06 2.70E-10 1.71E-16 3.71E-11 1.05E-30 4.15E-09 4.77E-04 2.43E-03 3.38E-05 2.99E-05 3.01E-05 2.06E-04
   5.75E+06 3.01E-10 1.64E-15 4.83E-11 7.78E-24 6.36E-09 4.93E-04 2.57E-03 3.51E-05 3.00E-05 3.02E-05 2.13E-04
   6.05E+06 3.38E-10 9.39E-15 6.31E-11 4.93E-19 1.02E-08 5.01E-04 2.64E-03 3.58E-05 3.01E-05 3.02E-05 2.17E-04
   6.35E+06 3.89E-10 3.54E-14 8.40E-11 1.10E-15 1.75E-08 5.06E-04 2.68E-03 3.63E-05 3.02E-05 3.03E-05 2.20E-04
   6.65E+06 4.65E-10 1.25E-13 1.13E-10 2.31E-13 3.02E-08 5.09E-04 2.70E-03 3.66E-05 3.02E-05 3.03E-05 2.22E-04
   6.95E+06 5.78E-10 1.26E-12 1.53E-10 8.94E-12 5.27E-08 5.10E-04 2.70E-03 3.68E-05 3.02E-05 3.03E-05 2.23E-04
   7.25E+06 7.44E-10 1.27E-11 2.01E-10 1.05E-10 1.13E-07 5.11E-04 2.70E-03 3.69E-05 3.02E-05 3.03E-05 2.24E-04
   7.55E+06 9.96E-10 6.43E-11 2.56E-10 5.41E-10 2.98E-07 5.12E-04 2.70E-03 3.70E-05 3.02E-05 3.03E-05 2.25E-04
   7.85E+06 1.39E-09 1.86E-10 3.15E-10 1.57E-09 6.96E-07 5.13E-04 2.69E-03 3.71E-05 3.02E-05 3.03E-05 2.25E-04
   8.15E+06 2.00E-09 3.67E-10 3.80E-10 3.07E-09 1.27E-06 5.14E-04 2.69E-03 3.71E-05 3.02E-05 3.03E-05 2.26E-04
   8.45E+06 2.87E-09 5.67E-10 4.53E-10 4.67E-09 1.88E-06 5.14E-04 2.69E-03 3.72E-05 3.02E-05 3.03E-05 2.26E-04
   8.75E+06 4.07E-09 7.58E-10 5.35E-10 6.03E-09 2.41E-06 5.14E-04 2.69E-03 3.72E-05 3.02E-05 3.03E-05 2.26E-04
   9.05E+06 5.78E-09 9.43E-10 6.24E-10 7.05E-09 2.83E-06 5.14E-04 2.69E-03 3.73E-05 3.02E-05 3.03E-05 2.27E-04
   9.35E+06 8.62E-09 1.22E-09 7.20E-10 7.77E-09 3.14E-06 5.14E-04 2.69E-03 3.73E-05 3.02E-05 3.03E-05 2.27E-04
   9.65E+06 1.44E-08 2.90E-09 8.27E-10 8.28E-09 3.39E-06 5.16E-04 2.69E-03 3.74E-05 3.02E-05 3.03E-05 2.27E-04
   9.95E+06 2.82E-08 1.05E-08 9.76E-10 8.77E-09 3.65E-06 5.18E-04 2.69E-03 3.74E-05 3.02E-05 3.03E-05 2.28E-04

     Z      PCH4     PCH3OOH  PN2O     PHNO3    PNO      PNO2     PHNO4    PCCL3F   PCCL2F2  PCCL4    PCH3CL
   5.00E+04 0.00E+00 2.13E-06 1.52E-40 1.20E-07 1.04-158 3.02E-03 2.07E-06 3.66E-39 1.25E-40 2.11E-38 1.42E-44
   3.50E+05 0.00E+00 2.59E-06 4.28E-32 1.52E-07 2.64E-67 3.39E-03 2.57E-06 9.04E-31 4.67E-32 3.01E-30 2.42E-34
   6.50E+05 0.00E+00 2.90E-06 9.75E-25 1.75E-07 2.52E-35 3.65E-03 2.93E-06 1.63E-23 2.80E-24 2.35E-23 6.20E-26
   9.50E+05 0.00E+00 3.11E-06 1.02E-18 1.91E-07 6.38E-25 3.82E-03 3.17E-06 1.56E-17 3.97E-18 1.13E-17 9.64E-20
   1.25E+06 0.00E+00 3.25E-06 1.28E-15 2.02E-07 1.41E-19 3.93E-03 3.34E-06 2.02E-14 4.20E-15 1.97E-14 9.82E-17
   1.55E+06 0.00E+00 3.36E-06 1.95E-13 2.13E-07 2.80E-16 4.01E-03 3.47E-06 3.25E-12 4.55E-13 4.29E-12 9.46E-15
   1.85E+06 0.00E+00 3.46E-06 9.08E-12 2.30E-07 4.67E-14 4.05E-03 3.64E-06 1.53E-10 1.84E-11 2.18E-10 3.58E-13
   2.15E+06 0.00E+00 3.60E-06 1.45E-10 2.81E-07 2.02E-12 4.08E-03 3.93E-06 2.47E-09 2.87E-10 3.58E-09 5.48E-12
   2.45E+06 0.00E+00 3.81E-06 1.13E-09 4.89E-07 3.68E-11 4.11E-03 4.55E-06 1.92E-08 2.23E-09 2.87E-08 4.21E-11
   2.75E+06 0.00E+00 4.18E-06 5.42E-09 1.26E-06 3.78E-10 4.13E-03 6.07E-06 9.33E-08 1.08E-08 1.46E-07 2.02E-10
   3.05E+06 0.00E+00 4.90E-06 1.81E-08 3.42E-06 2.40E-09 4.15E-03 9.80E-06 3.15E-07 3.63E-08 5.27E-07 6.77E-10
   3.35E+06 0.00E+00 6.26E-06 4.39E-08 7.73E-06 9.56E-09 4.17E-03 1.76E-05 7.75E-07 8.86E-08 1.42E-06 1.64E-09
   3.65E+06 7.61-225 8.50E-06 8.03E-08 1.38E-05 2.49E-08 4.19E-03 3.08E-05 1.44E-06 1.63E-07 2.92E-06 3.03E-09
   3.95E+06 1.03-151 1.17E-05 1.18E-07 2.04E-05 4.75E-08 4.20E-03 4.98E-05 2.14E-06 2.44E-07 4.78E-06 4.57E-09
   4.25E+06 2.86-104 1.59E-05 1.50E-07 2.66E-05 7.44E-08 4.20E-03 7.52E-05 2.74E-06 3.18E-07 6.51E-06 6.06E-09
   4.55E+06 4.46E-73 2.02E-05 1.75E-07 3.20E-05 1.04E-07 4.21E-03 1.03E-04 3.19E-06 3.84E-07 7.82E-06 7.50E-09
   4.85E+06 3.29E-52 2.37E-05 1.95E-07 3.63E-05 1.38E-07 4.21E-03 1.27E-04 3.55E-06 4.47E-07 8.72E-06 9.02E-09
   5.15E+06 5.62E-38 2.62E-05 2.13E-07 3.98E-05 1.76E-07 4.21E-03 1.44E-04 3.85E-06 5.11E-07 9.36E-06 1.07E-08
   5.45E+06 3.95E-28 2.77E-05 2.28E-07 4.26E-05 2.19E-07 4.21E-03 1.55E-04 4.11E-06 5.79E-07 9.83E-06 1.26E-08
   5.75E+06 2.92E-21 2.87E-05 2.43E-07 4.50E-05 2.66E-07 4.21E-03 1.62E-04 4.35E-06 6.50E-07 1.02E-05 1.48E-08
   6.05E+06 1.85E-16 2.93E-05 2.57E-07 4.70E-05 3.17E-07 4.21E-03 1.67E-04 4.58E-06 7.25E-07 1.05E-05 1.73E-08
   6.35E+06 4.14E-13 2.96E-05 2.70E-07 4.89E-05 3.73E-07 4.21E-03 1.70E-04 4.80E-06 8.05E-07 1.08E-05 2.02E-08
   6.65E+06 8.65E-11 2.98E-05 2.83E-07 5.06E-05 4.40E-07 4.21E-03 1.72E-04 5.01E-06 8.93E-07 1.11E-05 2.39E-08
   6.95E+06 3.35E-09 2.99E-05 2.96E-07 5.23E-05 5.19E-07 4.21E-03 1.74E-04 5.24E-06 9.90E-07 1.15E-05 2.82E-08
   7.25E+06 3.95E-08 3.00E-05 3.10E-07 5.39E-05 6.08E-07 4.21E-03 1.75E-04 5.46E-06 1.09E-06 1.18E-05 3.33E-08
   7.55E+06 2.03E-07 3.01E-05 3.22E-07 5.54E-05 7.02E-07 4.21E-03 1.76E-04 5.68E-06 1.20E-06 1.22E-05 3.87E-08
   7.85E+06 5.88E-07 3.01E-05 3.34E-07 5.68E-05 7.98E-07 4.21E-03 1.77E-04 5.89E-06 1.30E-06 1.26E-05 4.42E-08
