  94)     HO2NO2   +  HV        =    HO2      +  NO2                 
  95)     HO2NO2   +  HV        =    HO2      +  NO2                 
  96)     CH3OOH   +  OH        =    CH3O2    +  H2O                 
  97)     CH3O2    +  OH        =    H3CO     +  HO2                 
  98)     O3       +  NO2       =    O2       +  NO3                 
  99)     NO2      +  NO3       =    NO       +  NO2         O2      
 100)     O        +  NO3       =    O2       +  NO2                 
 101)     CH3CL    +  HV        =    CH3      +  CL                  
 102)     NO       +  NO3       =    NO2      +  NO2                 
 103)     OH       +  NO3       =    HO2      +  NO2                 
 104)     CH3CL    +  OH        =    CLO      +  H2CO        H2O     
 105)     CL       +  O3        =    CLO      +  O2                  
 106)     CL       +  H2        =    HCL      +  H                   
 107)     CL       +  CH4       =    HCL      +  CH3                 
 108)     CL       +  CH3CL     =    CLO      +  H2CO        HCL     
 109)     CL       +  H2CO      =    HCL      +  HCO                 
 110)     CL       +  H2O2      =    HCL      +  HO2                 
 111)     CL       +  HO2       =    HCL      +  O2                  
 112)     CL       +  HO2       =    CLO      +  OH                  
 113)     CL       +  CLONO2    =    CL       +  CL          NO2     
 114)     CL       +  NO        =    NOCL     +                      
 115)     CL       +  NO2       =    CLONO    +                      
 116)     CL       +  NOCL      =    NO       +  CL2                 
 117)     CL       +  O2        =    CLO2     +                      
 118)     CL       +  CLO2      =    CL2      +  O2                  
 119)     CL       +  CLO2      =    CLO      +  CLO                 
 120)     CLO      +  O         =    CL       +  O2                  
 121)     CLO      +  NO        =    CL       +  NO2                 
 122)     CLO      +  NO2       =    CLONO2   +                      
 123)     CLO      +  HO2       =    HOCL     +  O2                  
 124)     CLO      +  OH        =    CL       +  HO2                 
 125)     HCL      +  OH        =    CL       +  H2O                 
 126)     HOCL     +  OH        =    CLO      +  H2O                 
 127)     CLONO2   +  OH        =    CL       +  HO2         NO2     
 128)     HCL      +  O         =    CL       +  OH                  
 129)     HOCL     +  O         =    CLO      +  OH                  
 130)     CLONO2   +  O         =    CL       +  O2          NO2     
 131)     CL2      +  OH        =    HOCL     +  CL                  
 132)     CL2      +  HV        =    CL       +  CL                  
 133)     CLO2     +  HV        =    CLO      +  O                   
 134)     HCL      +  HV        =    H        +  CL                  
 135)     HOCL     +  HV        =    OH       +  CL                  
 136)     NOCL     +  HV        =    CL       +  NO                  
 137)     CLONO    +  HV        =    CL       +  NO2                 
 138)     CLONO2   +  HV        =    CL       +  NO3                 
 139)     CLO2     +  HV        =    CL       +  O2                  
 140)     HO2      +  NO3       =    HNO3     +  O2                  
 141)     CLO      +  CLO       =    CL2O2    +                      
 142)     CL2O2    +  HV        =    CLO2     +  CL                  
 143)     CL2O2    +  HV        =    CLO      +  CLO                 
 144)     CLO2     +  HV        =    CL       +  O2                  
 145)     CL       +  NO3       =    CLO      +  NO2                 
 146)     CL       +  HOCL      =    CL2      +  OH                  
 147)     CLO      +  NO3       =    CLONO    +  O2                  
 148)     CLONO    +  OH        =    HOCL     +  NO2                 
 149)     CLO2     +  O         =    CLO      +  O2                  
 150)     NO2      +  O         =    NO3      +                      
 151)     NO3      +  HV        =    NO2      +  O                   
 152)     NO3      +  NO2       =    N2O5     +                      
 153)     N2O5     +  HV        =    NO2      +  NO3                 
 154)     N2O5     +  HV        =    NO2      +  NO3                 
 155)     N2O5     +  H2O       =    HNO3     +  HNO3                
 156)     SO       +  HV        =    S        +  O                   
 157)     SO2      +  HV        =    SO       +  O                   
 158)     H2S      +  HV        =    HS       +  H                   
 159)     SO       +  O2        =    O        +  SO2                 
 160)     SO       +  HO2       =    SO2      +  OH                  
 161)     SO       +  O         =    SO2      +                      
 162)     SO       +  OH        =    SO2      +  H                   
 163)     SO2      +  OH        =    HSO3     +                      
 164)     SO2      +  O         =    SO3      +                      
 165)     SO3      +  H2O       =    H2SO4    +                      
 166)     HSO3     +  O2        =    HO2      +  SO3                 
 167)     HSO3     +  OH        =    H2O      +  SO3                 
 168)     HSO3     +  H         =    H2       +  SO3                 
 169)     HSO3     +  O         =    OH       +  SO3                 
 170)     H2S      +  OH        =    H2O      +  HS                  
 171)     H2S      +  H         =    H2       +  HS                  
 172)     H2S      +  O         =    OH       +  HS                  
 173)     HS       +  O         =    H        +  SO                  
 174)     HS       +  O2        =    OH       +  SO                  
 175)     HS       +  HO2       =    H2S      +  O2                  
 176)     HS       +  HS        =    H2S      +  S                   
 177)     HS       +  HCO       =    H2S      +  CO                  
 178)     HS       +  H         =    H2       +  S                   
 179)     HS       +  S         =    H        +  S2                  
 180)     S        +  O2        =    SO       +  O                   
 181)     S        +  OH        =    SO       +  H                   
 182)     SO2      +  HV        =    S        +  O2                  
 183)     S        +  HO2       =    HS       +  O2                  
 184)     S        +  HO2       =    SO       +  OH                  
 185)     HS       +  H2CO      =    H2S      +  HCO                 
 186)     SO2      +  HV        =    SO21     +                      
 187)     SO2      +  HV        =    SO23     +                      
 188)     H2SO4    +  HV        =    SO2      +  OH          OH      
 189)     SO3      +  HV        =    SO2      +  O                   
 190)     SO21     +  M         =    SO23     +  M                   
 191)     SO21     +  M         =    SO2      +  M                   
 192)     SO21     +  HV        =    SO23     +  HV                  
 193)     SO21     +  HV        =    SO2      +  HV                  
 194)     SO21     +  O2        =    SO3      +  O                   
 195)     SO21     +  SO2       =    SO3      +  SO                  
 196)     SO23     +  M         =    SO2      +  M                   
 197)     SO23     +  HV        =    SO2      +  HV                  
 198)     SO23     +  SO2       =    SO3      +  SO                  
 199)     SO       +  NO2       =    SO2      +  NO                  
 200)     SO       +  O3        =    SO2      +  O2                  
 201)     SO2      +  HO2       =    SO3      +  OH                  
 202)     HS       +  O3        =    HSO      +  O2                  
 203)     HS       +  NO2       =    HSO      +  NO                  
 204)     S        +  O3        =    SO       +  O2                  
 205)     SO       +  SO        =    SO2      +  S                   
 206)     SO3      +  SO        =    SO2      +  SO2                 
 207)     S        +  CO2       =    SO       +  CO                  
 208)     SO       +  HO2       =    HSO      +  O2                  
 209)     SO       +  HCO       =    HSO      +  CO                  
 210)     H        +  SO        =    HSO      +                      
 211)     HSO      +  HV        =    HS       +  O                   
 212)     HSO      +  OH        =    H2O      +  SO                  
 213)     HSO      +  H         =    HS       +  OH                  
 214)     HSO      +  H         =    H2       +  SO                  
 215)     HSO      +  HS        =    H2S      +  SO                  
 216)     HSO      +  O         =    OH       +  SO                  
 217)     HSO      +  S         =    HS       +  SO                  
 218)     N2       +  O1D       =    N2O      +                      
 219)     N2O      +  H         =    NO       +  NO          H       
 220)     N2O      +  NO        =    NO2      +  N2                  
 221)     O1D      +  CO2       =    CO2      +  O                   
 222)     CO       +  O1D       =    CO2      +                      

H2CO                PRODUCTION RXS              INT RX RATE    TP =  1.47E+11
  60) CH4     + O1D     = H2CO    + H2           5.982E+07
  62) CH21    + O2      = H2CO    + O            8.549E+03
  66) CH23    + O2      = H2CO    + O            5.243E+08
  68) CH3     + OH      = H2CO    + H2           6.552E-09
  69) CH3     + O       = H2CO    + H            1.046E+05
  70) CH3     + O3      = H2CO    + HO2          5.364E+06
  74) H3CO    + O2      = H2CO    + HO2          1.457E+11
  75) H3CO    + O       = H2CO    + OH           1.082E+04
  76) H3CO    + OH      = H2CO    + H2O          5.813E+04
 104) CH3CL   + OH      = CLO     + H2CO    H2O  5.639E+08
 108) CL      + CH3CL   = CLO     + H2CO    HCL  4.148E+06

H2CO                   LOSS RXS                INT RX RATE    TL =  1.47E+11
  38) H2CO    + HV      = H2      + CO           3.924E+10
  39) H2CO    + HV      = HCO     + H            2.954E+10
  41) H2CO    + H       = H2      + HCO          4.383E+03
  45) H2CO    + OH      = H2O     + HCO          7.568E+10
  48) H2CO    + O       = HCO     + OH           4.846E+07
 109) CL      + H2CO    = HCL     + HCO          6.440E+08
 185) HS      + H2CO    = H2S     + HCO          6.060E+05

O                   PRODUCTION RXS              INT RX RATE    TP =  1.18E+15
   8) H       + HO2     = H2O     + O            4.018E+08
  20) OH      + OH      = H2O     + O            6.730E+09
  21) O1D     + N2      = O       + N2           5.105E+14
  22) O1D     + O2      = O       + O2           1.604E+12
  23) O2      + HV      = O       + O1D          3.783E+11
  24) O2      + HV      = O       + O            1.498E+12
  27) O3      + HV      = O2      + O            6.654E+14
  29) CO2     + HV      = CO      + O            4.997E+10
  50) HO2     + HV      = OH      + O            1.155E+10
  53) N2O     + HV      = N2      + O            4.980E+10
  56) NO      + HV      = N       + O            1.356E+07
  57) NO2     + HV      = NO      + O            1.249E+12
  62) CH21    + O2      = H2CO    + O            8.549E+03
  66) CH23    + O2      = H2CO    + O            5.243E+08
  79) N       + O2      = NO      + O            1.311E+06
  82) N       + NO      = N2      + O            7.007E+06
 133) CLO2    + HV      = CLO     + O            4.245E+05
 151) NO3     + HV      = NO2     + O            1.996E+10
 157) SO2     + HV      = SO      + O            3.355E+08
 159) SO      + O2      = O       + SO2          7.552E+08
 180) S       + O2      = SO      + O            1.437E+08
 194) SO21    + O2      = SO3     + O            1.227E+03
 211) HSO     + HV      = HS      + O            2.990E+06
 221) O1D     + CO2     = CO2     + O            6.395E+11

O                      LOSS RXS                INT RX RATE    TL =  1.18E+15
   3) H2      + O       = OH      + H            5.089E+07
  10) OH      + O       = H       + O2           9.130E+11
  13) HO2     + O       = OH      + O2           8.682E+11
  17) O       + O       = O2      +              1.450E+11
  18) O       + O2      = O3      +              1.180E+15
  19) O       + O3      = O2      + O2           1.626E+10
  31) CO      + O       = CO2     +              6.427E+06
  36) O       + HCO     = H       + CO2          4.254E+04
  37) O       + HCO     = OH      + CO           4.254E+04
  48) H2CO    + O       = HCO     + OH           4.846E+07
  49) H2O2    + O       = OH      + HO2          1.997E+06
  69) CH3     + O       = H2CO    + H            1.046E+05
  75) H3CO    + O       = H2CO    + OH           1.082E+04
  84) NO      + O       = NO2     +              2.148E+09
  87) NO2     + O       = NO      + O2           9.959E+10
  93) HO2NO2  + O       = NO2     + OH      O2   9.224E+03
 100) O       + NO3     = O2      + NO2          3.742E+08
 120) CLO     + O       = CL      + O2           4.185E+11
 128) HCL     + O       = CL      + OH           2.892E+04
 129) HOCL    + O       = CLO     + OH           2.517E+09
 130) CLONO2  + O       = CL      + O2      NO2  3.152E+08
 149) CLO2    + O       = CLO     + O2           7.998E+02
 150) NO2     + O       = NO3     +              3.370E+09
 161) SO      + O       = SO2     +              1.664E+04
 164) SO2     + O       = SO3     +              6.587E+05
 169) HSO3    + O       = OH      + SO3          5.192E-01
 172) H2S     + O       = OH      + HS           4.806E+04
 173) HS      + O       = H       + SO           1.206E+04
 216) HSO     + O       = OH      + SO           5.036E+07

H2O                 PRODUCTION RXS              INT RX RATE    TP =  6.94E+11
   4) H2      + OH      = H2O     + H            9.024E+10
   8) H       + HO2     = H2O     + O            4.018E+08
  11) OH      + HO2     = H2O     + O2           9.962E+10
  16) H2O2    + OH      = HO2     + H2O          7.313E+10
  20) OH      + OH      = H2O     + O            6.730E+09
  35) OH      + HCO     = H2O     + CO           4.588E+03
  45) H2CO    + OH      = H2O     + HCO          7.568E+10
  46) H       + OH      = H2O     +              4.673E+07
  58) CH4     + OH      = CH3     + H2O          1.595E+11
  76) H3CO    + OH      = H2CO    + H2O          5.813E+04
  90) HNO3    + OH      = H2O     + NO3          2.990E+09
  92) HO2NO2  + OH      = NO2     + H2O     O2   4.591E+09
  96) CH3OOH  + OH      = CH3O2   + H2O          1.746E+11
 104) CH3CL   + OH      = CLO     + H2CO    H2O  5.639E+08
 125) HCL     + OH      = CL      + H2O          4.408E+09
 126) HOCL    + OH      = CLO     + H2O          7.103E+08
 167) HSO3    + OH      = H2O     + SO3          4.872E+00
 170) H2S     + OH      = H2O     + HS           3.109E+08
 212) HSO     + OH      = H2O     + SO           2.929E+08

H2O                    LOSS RXS                INT RX RATE    TL =  3.73E+11
   1) H2O     + O1D     = OH      + OH           2.607E+11
  25) H2O     + HV      = H       + OH           1.107E+11
 155) N2O5    + H2O     = HNO3    + HNO3         3.373E+07
 165) SO3     + H2O     = H2SO4   +              1.716E+09

OH                  PRODUCTION RXS              INT RX RATE    TP =  2.26E+12
   1) H2O     + O1D     = OH      + OH           2.607E+11
   2) H2      + O1D     = OH      + H            8.759E+08
   3) H2      + O       = OH      + H            5.089E+07
   5) H       + O3      = OH      + O2           1.911E+11
   9) H       + HO2     = OH      + OH           1.205E+10
  13) HO2     + O       = OH      + O2           8.682E+11
  14) HO2     + O3      = OH      + O2      O2   1.708E+11
  25) H2O     + HV      = H       + OH           1.107E+11
  28) H2O2    + HV      = OH      + OH           4.970E+10
  37) O       + HCO     = OH      + CO           4.254E+04
  48) H2CO    + O       = HCO     + OH           4.846E+07
  49) H2O2    + O       = OH      + HO2          1.997E+06
  50) HO2     + HV      = OH      + O            1.155E+10
  52) CH3OOH  + HV      = H3CO    + OH           4.279E+10
  54) HNO2    + HV      = NO      + OH           5.360E+09
  55) HNO3    + HV      = NO2     + OH           1.265E+10
  59) CH4     + O1D     = CH3     + OH           1.035E+09
  75) H3CO    + O       = H2CO    + OH           1.082E+04
  85) NO      + HO2     = NO2     + OH           1.547E+11
  89) NO2     + H       = NO      + OH           1.083E+07
  93) HO2NO2  + O       = NO2     + OH      O2   9.224E+03
 112) CL      + HO2     = CLO     + OH           6.665E+07
 128) HCL     + O       = CL      + OH           2.892E+04
 129) HOCL    + O       = CLO     + OH           2.517E+09
 135) HOCL    + HV      = OH      + CL           4.505E+10
 146) CL      + HOCL    = CL2     + OH           5.361E+07
 160) SO      + HO2     = SO2     + OH           5.847E+06
 169) HSO3    + O       = OH      + SO3          5.192E-01
 172) H2S     + O       = OH      + HS           4.806E+04
 174) HS      + O2      = OH      + SO           4.165E+06
 184) S       + HO2     = SO      + OH           4.481E+00
 188) H2SO4   + HV      = SO2     + OH      OH   2.266E+05
 213) HSO     + H       = HS      + OH           1.433E+03
 216) HSO     + O       = OH      + SO           5.036E+07

OH                     LOSS RXS                INT RX RATE    TL =  2.26E+12
   4) H2      + OH      = H2O     + H            9.024E+10
  10) OH      + O       = H       + O2           9.130E+11
  11) OH      + HO2     = H2O     + O2           9.962E+10
  12) OH      + O3      = HO2     + O2           2.660E+11
  16) H2O2    + OH      = HO2     + H2O          7.313E+10
  20) OH      + OH      = H2O     + O            6.730E+09
  30) CO      + OH      = CO2     + H            2.885E+11
  35) OH      + HCO     = H2O     + CO           4.588E+03
  45) H2CO    + OH      = H2O     + HCO          7.568E+10
  46) H       + OH      = H2O     +              4.673E+07
  47) OH      + OH      = H2O2    +              5.377E+08
  58) CH4     + OH      = CH3     + H2O          1.595E+11
  68) CH3     + OH      = H2CO    + H2           6.552E-09
  76) H3CO    + OH      = H2CO    + H2O          5.813E+04
  81) N       + OH      = NO      + H            4.956E+06
  86) NO      + OH      = HNO2    +              5.362E+09
  88) NO2     + OH      = HNO3    +              1.810E+10
  90) HNO3    + OH      = H2O     + NO3          2.990E+09
  92) HO2NO2  + OH      = NO2     + H2O     O2   4.591E+09
  96) CH3OOH  + OH      = CH3O2   + H2O          1.746E+11
  97) CH3O2   + OH      = H3CO    + HO2          3.285E+10
 103) OH      + NO3     = HO2     + NO2          1.602E+08
 104) CH3CL   + OH      = CLO     + H2CO    H2O  5.639E+08
 124) CLO     + OH      = CL      + HO2          3.520E+10
 125) HCL     + OH      = CL      + H2O          4.408E+09
 126) HOCL    + OH      = CLO     + H2O          7.103E+08
 127) CLONO2  + OH      = CL      + HO2     NO2  3.527E+08
 131) CL2     + OH      = HOCL    + CL           6.145E+03
 148) CLONO   + OH      = HOCL    + NO2          5.717E+05
 162) SO      + OH      = SO2     + H            5.762E+05
 163) SO2     + OH      = HSO3    +              1.716E+09
 167) HSO3    + OH      = H2O     + SO3          4.872E+00
 170) H2S     + OH      = H2O     + HS           3.109E+08
 181) S       + OH      = SO      + H            5.397E-01
 212) HSO     + OH      = H2O     + SO           2.929E+08

HO2                 PRODUCTION RXS              INT RX RATE    TP =  1.92E+12
   6) H       + O2      = HO2     +              1.229E+12
  12) OH      + O3      = HO2     + O2           2.660E+11
  16) H2O2    + OH      = HO2     + H2O          7.313E+10
  44) HCO     + O2      = HO2     + CO           1.059E+11
  49) H2O2    + O       = OH      + HO2          1.997E+06
  70) CH3     + O3      = H2CO    + HO2          5.364E+06
  74) H3CO    + O2      = H2CO    + HO2          1.457E+11
  94) HO2NO2  + HV      = HO2     + NO2          2.670E+10
  95) HO2NO2  + HV      = HO2     + NO2          3.382E+09
  97) CH3O2   + OH      = H3CO    + HO2          3.285E+10
 103) OH      + NO3     = HO2     + NO2          1.602E+08
 110) CL      + H2O2    = HCL     + HO2          7.615E+06
 124) CLO     + OH      = CL      + HO2          3.520E+10
 127) CLONO2  + OH      = CL      + HO2     NO2  3.527E+08
 166) HSO3    + O2      = HO2     + SO3          1.716E+09

HO2                    LOSS RXS                INT RX RATE    TL =  1.92E+12
   7) H       + HO2     = H2      + O2           9.376E+08
   8) H       + HO2     = H2O     + O            4.018E+08
   9) H       + HO2     = OH      + OH           1.205E+10
  11) OH      + HO2     = H2O     + O2           9.962E+10
  13) HO2     + O       = OH      + O2           8.682E+11
  14) HO2     + O3      = OH      + O2      O2   1.708E+11
  15) HO2     + HO2     = H2O2    + O2           1.409E+11
  50) HO2     + HV      = OH      + O            1.155E+10
  71) CH3O2   + HO2     = CH3OOH  + O2           2.351E+11
  85) NO      + HO2     = NO2     + OH           1.547E+11
  91) HO2     + NO2     = HO2NO2  +              3.471E+10
 111) CL      + HO2     = HCL     + O2           9.973E+08
 112) CL      + HO2     = CLO     + OH           6.665E+07
 123) CLO     + HO2     = HOCL    + O2           4.833E+10
 140) HO2     + NO3     = HNO3    + O2           1.031E+08
 160) SO      + HO2     = SO2     + OH           5.847E+06
 175) HS      + HO2     = H2S     + O2           1.716E+06
 183) S       + HO2     = HS      + O2           4.481E+00
 184) S       + HO2     = SO      + OH           4.481E+00

H2O2                PRODUCTION RXS              INT RX RATE    TP =  1.41E+11
  15) HO2     + HO2     = H2O2    + O2           1.409E+11
  47) OH      + OH      = H2O2    +              5.377E+08

H2O2                   LOSS RXS                INT RX RATE    TL =  1.37E+11
  16) H2O2    + OH      = HO2     + H2O          7.313E+10
  28) H2O2    + HV      = OH      + OH           4.970E+10
  49) H2O2    + O       = OH      + HO2          1.997E+06
 110) CL      + H2O2    = HCL     + HO2          7.615E+06

O3                  PRODUCTION RXS              INT RX RATE    TP =  1.18E+15
  18) O       + O2      = O3      +              1.180E+15

O3                     LOSS RXS                INT RX RATE    TL =  1.18E+15
   5) H       + O3      = OH      + O2           1.911E+11
  12) OH      + O3      = HO2     + O2           2.660E+11
  14) HO2     + O3      = OH      + O2      O2   1.708E+11
  19) O       + O3      = O2      + O2           1.626E+10
  26) O3      + HV      = O2      + O1D          5.126E+14
  27) O3      + HV      = O2      + O            6.654E+14
  70) CH3     + O3      = H2CO    + HO2          5.364E+06
  80) N       + O3      = NO      + O2           2.884E+05
  83) NO      + O3      = NO2     + O2           8.263E+11
  98) O3      + NO2     = O2      + NO3          6.874E+08
 105) CL      + O3      = CLO     + O2           8.200E+11
 200) SO      + O3      = SO2     + O2           6.228E+07
 202) HS      + O3      = HSO     + O2           3.463E+08
 204) S       + O3      = SO      + O2           2.660E+04

H                   PRODUCTION RXS              INT RX RATE    TP =  1.43E+12
   2) H2      + O1D     = OH      + H            8.759E+08
   3) H2      + O       = OH      + H            5.089E+07
   4) H2      + OH      = H2O     + H            9.024E+10
  10) OH      + O       = H       + O2           9.130E+11
  25) H2O     + HV      = H       + OH           1.107E+11
  30) CO      + OH      = CO2     + H            2.885E+11
  36) O       + HCO     = H       + CO2          4.254E+04
  39) H2CO    + HV      = HCO     + H            2.954E+10
  40) HCO     + HV      = H       + CO           1.416E+04
  64) CH23    + H2      = CH3     + H            1.741E+04
  69) CH3     + O       = H2CO    + H            1.046E+05
  81) N       + OH      = NO      + H            4.956E+06
 106) CL      + H2      = HCL     + H            1.524E+08
 134) HCL     + HV      = H       + CL           8.103E+07
 158) H2S     + HV      = HS      + H            4.102E+07
 162) SO      + OH      = SO2     + H            5.762E+05
 173) HS      + O       = H       + SO           1.206E+04
 179) HS      + S       = H       + S2           1.430E-05
 181) S       + OH      = SO      + H            5.397E-01
 219) N2O     + H       = NO      + NO      H    5.712E+06

H                      LOSS RXS                INT RX RATE    TL =  1.43E+12
   5) H       + O3      = OH      + O2           1.911E+11
   6) H       + O2      = HO2     +              1.229E+12
   7) H       + HO2     = H2      + O2           9.376E+08
   8) H       + HO2     = H2O     + O            4.018E+08
   9) H       + HO2     = OH      + OH           1.205E+10
  32) H       + CO      = HCO     +              4.346E+05
  33) H       + HCO     = H2      + CO           6.662E+02
  41) H2CO    + H       = H2      + HCO          4.383E+03
  43) H       + H       = H2      +              3.038E+05
  46) H       + OH      = H2O     +              4.673E+07
  89) NO2     + H       = NO      + OH           1.083E+07
 168) HSO3    + H       = H2      + SO3          1.682E-05
 171) H2S     + H       = H2      + HS           1.160E+02
 178) HS      + H       = H2      + S            3.589E-02
 210) H       + SO      = HSO     +              1.112E-02
 213) HSO     + H       = HS      + OH           1.433E+03
 214) HSO     + H       = H2      + SO           1.114E+02
 219) N2O     + H       = NO      + NO      H    5.712E+06

H2                  PRODUCTION RXS              INT RX RATE    TP =  4.08E+10
   7) H       + HO2     = H2      + O2           9.376E+08
  33) H       + HCO     = H2      + CO           6.662E+02
  38) H2CO    + HV      = H2      + CO           3.924E+10
  41) H2CO    + H       = H2      + HCO          4.383E+03
  43) H       + H       = H2      +              3.038E+05
  51) CH4     + HV      = CH21    + H2           5.243E+08
  60) CH4     + O1D     = H2CO    + H2           5.982E+07
  68) CH3     + OH      = H2CO    + H2           6.552E-09
 168) HSO3    + H       = H2      + SO3          1.682E-05
 171) H2S     + H       = H2      + HS           1.160E+02
 178) HS      + H       = H2      + S            3.589E-02
 214) HSO     + H       = H2      + SO           1.114E+02

H2                     LOSS RXS                INT RX RATE    TL =  9.13E+10
   2) H2      + O1D     = OH      + H            8.759E+08
   3) H2      + O       = OH      + H            5.089E+07
   4) H2      + OH      = H2O     + H            9.024E+10
  64) CH23    + H2      = CH3     + H            1.741E+04
 106) CL      + H2      = HCL     + H            1.524E+08

CH4                 PRODUCTION RXS              INT RX RATE    TP =  0.00E+00

CH4                    LOSS RXS                INT RX RATE    TL =  1.64E+11
  51) CH4     + HV      = CH21    + H2           5.243E+08
  58) CH4     + OH      = CH3     + H2O          1.595E+11
  59) CH4     + O1D     = CH3     + OH           1.035E+09
  60) CH4     + O1D     = H2CO    + H2           5.982E+07
  61) CH21    + CH4     = CH3     + CH3          1.422E+02
  65) CH23    + CH4     = CH3     + CH3          3.646E-07
 107) CL      + CH4     = HCL     + CH3          3.234E+09

CO                  PRODUCTION RXS              INT RX RATE    TP =  2.39E+11
  29) CO2     + HV      = CO      + O            4.997E+10
  33) H       + HCO     = H2      + CO           6.662E+02
  35) OH      + HCO     = H2O     + CO           4.588E+03
  37) O       + HCO     = OH      + CO           4.254E+04
  38) H2CO    + HV      = H2      + CO           3.924E+10
  40) HCO     + HV      = H       + CO           1.416E+04
  42) CO2     + HV      = CO      + O1D          4.348E+10
