pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*449,1*462,1*467,1*1091,2*1167,2*1315,2*1378","NO2+O -> NO+O2
NO+OH+M -> HNO2+M
HNO2+OH -> H2O+NO2
O3+M -> O+O2+M
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",2.432451044943525e-17,0.7180309924679467,-0.7180309924679467,0.0,O3,13.5
"1*14,1*1091","CO+O+M -> CO2+M
O3+M -> O+O2+M
Net:CO + O3 -> O2 + CO2",2.409926537010483e-17,0.7113820221547991,-0.7113820221547991,0.0,O3,13.5
"1*416,1*662,1*1296","HS+O3 -> HSO+O2
HSO+hv -> HS+O
O -> O_transport
Net:O3 -> O2 + O_transport",2.1486331135728635e-17,0.6342512710359756,-0.6342512710359756,0.0,O3,13.5
"2*385,1*390,1*401,1*405,2*1048,1*1091,2*1333,2*1371","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(HCNOH+M -> H+HNCO+M)
O3+M -> O+O2+M
2(HNCO -> HNCO_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + O2 + 2HNCO_transport",1.871155071121711e-17,0.552343010385291,-0.552343010385291,0.0,O3,13.5
"1*401,2*472,2*476,1*650,2*1091","HO2+HO2 -> H2O2+O2
2(NO2+O+M -> NO3+M)
2(NO3+OH -> NO2+HO2)
H2O2+hv -> OH+OH
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",1.797521600956951e-17,0.26530363721002614,-0.5306072744200523,0.0,O3,13.5
"1*10,2*1091","O+O+M -> O2+M
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",1.7554408421663033e-17,0.25909276421813937,-0.5181855284362787,0.0,O3,13.5
"1*385,1*448,1*449,1*1048,1*1091,1*1295,1*1333,1*1371","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
HCNOH+M -> H+HNCO+M
O3+M -> O+O2+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",1.4429983926498957e-17,0.4259561852880424,-0.4259561852880424,0.0,O3,13.5
"1*5,1*1091,1*1292,1*1295","H2+O -> OH+H
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
Net:H2 + O3 -> O2 + H_transport + OH_transport",1.2094285915247818e-17,0.35700912201166707,-0.35700912201166707,0.0,O3,13.5
"1*448,1*473,1*476,1*670,1*1296","NO+HO2 -> NO2+OH
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",1.1526911490490254e-17,0.3402608950676357,-0.3402608950676357,0.0,O3,13.5
"1*390,1*401,1*405,2*485,1*1091,2*1339,2*1378","HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(HSO3+O2 -> HO2+SO3)
O3+M -> O+O2+M
2(SO3 -> SO3_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + O2 + 2SO3_transport",1.145690306607898e-17,0.33819432856609644,-0.33819432856609644,0.0,O3,13.5
"1*410,1*1048,1*1295,1*1333,1*1371","H+O3 -> OH+O2
HCNOH+M -> H+HNCO+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",1.1300011238561832e-17,0.33356306600250135,-0.33356306600250135,0.0,O3,13.5
"2*398,1*401,1*405,1*448,1*449,1*1091,2*1301,2*1366","2(CH3O+O2 -> H2CO+HO2)
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
2(H2CO -> H2CO_transport)
2(CH3O_transport -> CH3O)
Net:O3 + 2CH3O_transport -> H2O + O2 + 2H2CO_transport",1.0731666064134996e-17,0.3167861836678542,-0.3167861836678542,0.0,O3,13.5
"1*185,1*447,1*670,1*1051,1*1330,1*1381","O+NH2 -> NO+H2
NO+O3 -> NO2+O2
NO2+hv -> NO+O
NH2CO+M -> NH2+CO+M
NO -> NO_transport
NH2CO_transport -> NH2CO
Net:O3 + NH2CO_transport -> H2 + O2 + CO + NO_transport",1.0261978659999693e-17,0.30292156289194894,-0.30292156289194894,0.0,O3,13.5
"1*185,1*1051,1*1091,1*1330,1*1381","O+NH2 -> NO+H2
NH2CO+M -> NH2+CO+M
O3+M -> O+O2+M
NO -> NO_transport
NH2CO_transport -> NH2CO
Net:O3 + NH2CO_transport -> H2 + O2 + CO + NO_transport",1.0261978659999693e-17,0.30292156289194894,-0.30292156289194894,0.0,O3,13.5
"1*479,1*1091,1*1167,1*1295,1*1339,1*1378","SO2+O+M -> SO3+M
O3+M -> O+O2+M
HSO3+M -> SO2+OH+M
OH -> OH_transport
SO3 -> SO3_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> O2 + OH_transport + SO3_transport",9.932018368117635e-18,0.2931815224357354,-0.2931815224357354,0.0,O3,13.5
"1*448,1*449,1*485,1*1091,1*1295,1*1339,1*1378","NO+HO2 -> NO2+OH
NO2+O -> NO+O2
HSO3+O2 -> HO2+SO3
O3+M -> O+O2+M
OH -> OH_transport
SO3 -> SO3_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> O2 + OH_transport + SO3_transport",8.83534078187701e-18,0.2608088875454003,-0.2608088875454003,0.0,O3,13.5
"1*398,1*472,1*477,1*658,1*1091,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",8.787496632811851e-18,0.2593965844321084,-0.2593965844321084,0.0,O3,13.5
"1*173,1*184,1*369,1*447,1*670,1*1051,2*1295,1*1330,1*1371","NH+O2 -> NO+OH
O+NH2 -> NH+OH
HCNOH+M -> NH2CO+M
NO+O3 -> NO2+O2
NO2+hv -> NO+O
NH2CO+M -> NH2+CO+M
2(OH -> OH_transport)
NO -> NO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> CO + 2OH_transport + NO_transport",8.493603704211202e-18,0.25072121019832455,-0.25072121019832455,0.0,O3,13.5
"1*173,1*184,1*369,1*1051,1*1091,2*1295,1*1330,1*1371","NH+O2 -> NO+OH
O+NH2 -> NH+OH
HCNOH+M -> NH2CO+M
NH2CO+M -> NH2+CO+M
O3+M -> O+O2+M
2(OH -> OH_transport)
NO -> NO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> CO + 2OH_transport + NO_transport",8.493603704211194e-18,0.25072121019832433,-0.25072121019832433,0.0,O3,13.5
err,err_pathways,0.0,0.0,0.0,0.0,O3,13.5
"1*1091,1*1296","O3+M -> O+O2+M
O -> O_transport
Net:O3 -> O2 + O_transport",0.999999946968602,1.2283385722238444e+16,-1.2283385722238444e+16,0.0,O3,14.5
"1*673,1*1296","O3+hv -> O+O2
O -> O_transport
Net:O3 -> O2 + O_transport",4.418649859897248e-08,542759834.7896404,-542759834.7896404,0.0,O3,14.5
"1*340,1*674,1*1296","O1D+N2 -> O+N2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",6.575040186058009e-09,80763759.027584,-80763759.027584,0.0,O3,14.5
"1*674,1*1379","O3+hv -> O1D+O2
O1D -> O1D_transport
Net:O3 -> O2 + O1D_transport",2.2013548579543743e-09,27040092.265750896,-27040092.265750896,0.0,O3,14.5
"1*447,1*670,1*1296","NO+O3 -> NO2+O2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",3.241029657880524e-11,398108.195361844,-398108.195361844,0.0,O3,14.5
"1*339,1*674,1*1296","O1D+O2 -> O+O2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.044674853156861e-11,251155.31229798705,-251155.31229798705,0.0,O3,14.5
"1*341,1*674,1*1296","O1D+CO2 -> CO2+O
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",8.05507770060843e-12,98943.63166629396,-98943.63166629396,0.0,O3,14.5
"1*411,1*448,1*670,1*1296","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",1.8174138533654952e-12,22323.996561700824,-22323.996561700824,0.0,O3,14.5
"1*390,1*411,1*1091","HO2+O -> OH+O2
OH+O3 -> HO2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.7666019168101192e-12,10849.926956299038,-21699.853912598075,0.0,O3,14.5
"1*447,1*449,1*1091","NO+O3 -> NO2+O2
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.006105883042258e-12,6179.193647101964,-12358.387294203929,0.0,O3,14.5
"1*409,1*1091","O+O3 -> O2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",7.225803698174056e-13,4437.866934238736,-8875.733868477471,0.0,O3,14.5
"1*401,2*411,1*650","HO2+HO2 -> H2O2+O2
2(OH+O3 -> HO2+O2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",5.603559217032736e-13,3441.5341465202446,-6883.068293040489,0.0,O3,14.5
"1*338,1*674,2*1295","O1D+H2O -> OH+OH
O3+hv -> O1D+O2
2(OH -> OH_transport)
Net:H2O + O3 -> O2 + 2OH_transport",4.900815869945691e-13,6019.861487662718,-6019.861487662718,0.0,O3,14.5
"1*389,1*411,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",2.5255474482288933e-13,3102.227511156514,-3102.227511156514,0.0,O3,14.5
"1*385,1*390,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
HO2+O -> OH+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",2.4937870722253327e-13,3063.215014174121,-3063.215014174121,0.0,O3,14.5
"1*449,1*1091,1*1330,1*1337","NO2+O -> NO+O2
O3+M -> O+O2+M
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",1.7673093122863752e-13,2170.8543124551898,-2170.8543124551898,0.0,O3,14.5
"1*389,1*411,2*1167,2*1315,2*1378","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",1.1373514136035662e-13,1397.0526855902326,-1397.0526855902326,0.0,O3,14.5
"1*493,1*741,1*1091,1*1292,1*1301,1*1377","CH3O2+O -> CH3O+O2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",6.324532275301763e-14,776.866735701108,-776.866735701108,0.0,O3,14.5
"1*411,1*448,1*449,1*1091","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",5.641100777637066e-14,346.45910212188716,-692.9182042437743,0.0,O3,14.5
"1*390,1*398,1*1091,1*1295,1*1301,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",5.281429213489971e-14,648.7383563434593,-648.7383563434593,0.0,O3,14.5
"1*401,1*405,1*411,2*911,2*1320,2*1371","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",4.6423910745491474e-14,570.2428326624165,-570.2428326624165,0.0,O3,14.5
"1*390,1*391,1*1091,1*1295,1*1300","HO2+O -> OH+O2
HCO+O2 -> HO2+CO
O3+M -> O+O2+M
OH -> OH_transport
HCO_transport -> HCO
Net:O3 + HCO_transport -> O2 + CO + OH_transport",2.6526281243833087e-14,325.832561573937,-325.832561573937,0.0,O3,14.5
"1*401,1*405,1*411,2*1167,2*1315,2*1378","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",2.0906477345503096e-14,256.80233894664127,-256.80233894664127,0.0,O3,14.5
"1*413,1*674","O1D+O3 -> O2+O2
O3+hv -> O1D+O2
Net:2O3 -> 3O2",2.073686583295202e-14,127.35946760227917,-254.71893520455833,0.0,O3,14.5
"1*335,1*674,1*1295,1*1305","O1D+CH4 -> CH3+OH
O3+hv -> O1D+O2
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",1.9661954636916308e-14,241.51538566629628,-241.51538566629628,0.0,O3,14.5
"1*334,1*674,1*1292,1*1295","O1D+H2 -> OH+H
O3+hv -> O1D+O2
H -> H_transport
OH -> OH_transport
Net:H2 + O3 -> O2 + H_transport + OH_transport",1.600390106098794e-14,196.58210021767954,-196.58210021767954,0.0,O3,14.5
"1*473,1*478,1*670,1*1296","NO2+O3 -> NO3+O2
NO3+NO -> NO2+NO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",1.4591415883542533e-14,179.2319990360731,-179.2319990360731,0.0,O3,14.5
"1*411,1*659,1*1296","OH+O3 -> HO2+O2
HO2+hv -> OH+O
O -> O_transport
Net:O3 -> O2 + O_transport",9.49523534539668e-15,116.63364445618461,-116.63364445618461,0.0,O3,14.5
"1*67,1*336,1*674,1*1091,1*1292,1*1295,1*1301","O+H2COH -> H2CO+OH
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
H2CO -> H2CO_transport
Net:CH4 + 2O3 -> 2O2 + H_transport + OH_transport + H2CO_transport",8.971187968748714e-15,55.098284025361664,-110.19656805072333,0.0,O3,14.5
"1*415,1*684,1*1296","SO+O3 -> SO2+O2
SO2+hv -> SO+O
O -> O_transport
Net:O3 -> O2 + O_transport",8.624075968373609e-15,105.93285723518758,-105.93285723518758,0.0,O3,14.5
"1*385,1*448,1*449,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",7.963143285722831e-15,97.81436572721933,-97.81436572721933,0.0,O3,14.5
"1*390,1*405,1*1091,1*1335","HO2+O -> OH+O2
H2O2+OH -> HO2+H2O
O3+M -> O+O2+M
H2O2_transport -> H2O2
Net:O3 + H2O2_transport -> H2O + 2O2",5.9526032285487175e-15,73.11812538526219,-73.11812538526219,0.0,O3,14.5
"1*410,1*1057,1*1295,1*1364","H+O3 -> OH+O2
NNH+M -> H+N2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",5.18270173953344e-15,63.66112792604402,-63.66112792604402,0.0,O3,14.5
"2*385,1*390,1*401,1*405,2*1057,1*1091,2*1364","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(NNH+M -> H+N2+M)
O3+M -> O+O2+M
2(NNH_transport -> NNH)
Net:O3 + 2NNH_transport -> H2O + O2 + 2N2",4.498802496207571e-15,55.26052927962987,-55.26052927962987,0.0,O3,14.5
"1*273,1*415,1*675,1*1296,1*1315,1*1318","S+O2 -> SO+O
SO+O3 -> SO2+O2
OCS+hv -> CO+S
O -> O_transport
SO2 -> SO2_transport
OCS_transport -> OCS
Net:O3 + OCS_transport -> CO + O_transport + SO2_transport",3.79101924993789e-15,46.566554196907646,-46.566554196907646,0.0,O3,14.5
"1*445,1*674,2*1330,1*1334","O1D+N2O -> NO+NO
O3+hv -> O1D+O2
2(NO -> NO_transport)
N2O_transport -> N2O
Net:O3 + N2O_transport -> O2 + 2NO_transport",3.0033658218414803e-15,36.89150281107454,-36.89150281107454,0.0,O3,14.5
"1*273,1*415,1*683,1*1296","S+O2 -> SO+O
SO+O3 -> SO2+O2
SO2+hv -> S+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.9940707489442347e-15,36.77732783930649,-36.77732783930649,0.0,O3,14.5
"1*472,1*475,2*1091","NO2+O+M -> NO3+M
NO3+O -> NO2+O2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",2.7219045840979067e-15,16.717102839333133,-33.43420567866627,0.0,O3,14.5
"1*449,1*495,1*741,1*1091,1*1292,1*1301,1*1377","NO2+O -> NO+O2
CH3O2+NO -> CH3O+NO2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",2.444236786267033e-15,30.02350483439089,-30.02350483439089,0.0,O3,14.5
"1*385,1*390,1*1048,1*1091,1*1295,1*1333,1*1371","H+O2+M -> HO2+M
HO2+O -> OH+O2
HCNOH+M -> H+HNCO+M
O3+M -> O+O2+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",2.4383749930471024e-15,29.951502163428074,-29.951502163428074,0.0,O3,14.5
"1*444,1*674,1*1334","O1D+N2O -> N2+O2
O3+hv -> O1D+O2
N2O_transport -> N2O
Net:O3 + N2O_transport -> 2O2 + N2",2.240864764543757e-15,27.52540771397485,-27.52540771397485,0.0,O3,14.5
"1*412,1*448,1*670,1*1179,1*1295,1*1296,1*1301,1*1373","CH3+O3 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
CH3CO+M -> CH3+CO+M
OH -> OH_transport
O -> O_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> CO + OH_transport + O_transport + H2CO_transport",2.0977780808419768e-15,25.76781869314255,-25.76781869314255,0.0,O3,14.5
"1*390,1*412,1*1091,1*1179,1*1295,1*1301,1*1373","HO2+O -> OH+O2
CH3+O3 -> H2CO+HO2
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:2O3 + CH3CO_transport -> 2O2 + CO + OH_transport + H2CO_transport",2.0393778777511138e-15,12.525233217139112,-25.050466434278224,0.0,O3,14.5
"1*11,1*911,1*1091,1*1292,1*1320,1*1371","O+OH -> O2+H
HCNOH+M -> HCN+OH+M
O3+M -> O+O2+M
H -> H_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> 2O2 + H_transport + HCN_transport",1.9175939291598727e-15,23.554547139624066,-23.554547139624066,0.0,O3,14.5
del,deleted_pathways,1.8977779603804947e-15,23.311139938738904,23.311139938738904,0.0,O3,14.5
"1*449,1*472,1*478,2*1091","NO2+O -> NO+O2
NO2+O+M -> NO3+M
NO3+NO -> NO2+NO2
2(O3+M -> O+O2+M)
Net:2O3 -> 3O2",1.7317050171266053e-15,10.635600905271597,-21.271201810543193,0.0,O3,14.5
"1*398,1*448,1*449,1*1091,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",1.6864622504796966e-15,20.71546742720662,-20.71546742720662,0.0,O3,14.5
