pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*1091,1*1296","O3+M -> O+O2+M
O -> O_transport
Net:O3 -> O2 + O_transport",0.9999999763463332,1.9065614000839016e+16,-1.9065614000839016e+16,0.0,O3,14.5
"1*673,1*1296","O3+hv -> O+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.235156284875593e-08,426146279.6697964,-426146279.6697964,0.0,O3,14.5
"1*340,1*674,1*1296","O1D+N2 -> O+N2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",6.781266209401003e-10,12928900.704353139,-12928900.704353139,0.0,O3,14.5
"1*674,1*1379","O3+hv -> O1D+O2
O1D -> O1D_transport
Net:O3 -> O2 + O1D_transport",3.1569692335113447e-10,6018955.824235567,-6018955.824235567,0.0,O3,14.5
"1*339,1*674,1*1296","O1D+O2 -> O+O2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.6782114635767976e-10,5106174.71849749,-5106174.71849749,0.0,O3,14.5
"1*447,1*670,1*1296","NO+O3 -> NO2+O2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",3.827161479535063e-11,729671.8521363694,-729671.8521363694,0.0,O3,14.5
"1*341,1*674,1*1296","O1D+CO2 -> CO2+O
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",1.0515099869723287e-12,20047.684003842918,-20047.684003842918,0.0,O3,14.5
"1*411,1*448,1*670,1*1296","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",8.861520318333456e-13,16895.032984623256,-16895.032984623256,0.0,O3,14.5
"1*338,1*674,2*1295","O1D+H2O -> OH+OH
O3+hv -> O1D+O2
2(OH -> OH_transport)
Net:H2O + O3 -> O2 + 2OH_transport",9.787051206471146e-14,1865.961449227077,-1865.961449227077,0.0,O3,14.5
"1*401,2*411,1*650","HO2+HO2 -> H2O2+O2
2(OH+O3 -> HO2+O2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",5.931799737805209e-14,565.4670340317298,-1130.9340680634596,0.0,O3,14.5
"1*389,1*411,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",4.1173044805965515e-14,784.9893980776659,-784.9893980776659,0.0,O3,14.5
"1*473,1*478,1*670,1*1296","NO2+O3 -> NO3+O2
NO3+NO -> NO2+NO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",1.7870809693913553e-14,340.7179675658371,-340.7179675658371,0.0,O3,14.5
"1*447,1*449,1*1091","NO+O3 -> NO2+O2
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",9.760721970382083e-15,93.04708092931148,-186.09416185862295,0.0,O3,14.5
