pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*1091,1*1296","O3+M -> O+O2+M
O -> O_transport
Net:O3 -> O2 + O_transport",0.9999999973531567,7.439516865275048e+16,-7.439516865275048e+16,0.0,O3,12.5
"1*673,1*1296","O3+hv -> O+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.5085112510568176e-09,186621118.0836509,-186621118.0836509,0.0,O3,12.5
"1*340,1*674,1*1296","O1D+N2 -> O+N2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",7.293527575421199e-11,5426032.15483132,-5426032.15483132,0.0,O3,12.5
"1*674,1*1379","O3+hv -> O1D+O2
O1D -> O1D_transport
Net:O3 -> O2 + O1D_transport",3.400872728584212e-11,2530085.00879236,-2530085.00879236,0.0,O3,12.5
"1*339,1*674,1*1296","O1D+O2 -> O+O2
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",2.8959070678097064e-11,2154414.952826351,-2154414.952826351,0.0,O3,12.5
"1*447,1*670,1*1296","NO+O3 -> NO2+O2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",2.1689895224711095e-12,161362.34175738774,-161362.34175738774,0.0,O3,12.5
"1*341,1*674,1*1296","O1D+CO2 -> CO2+O
O3+hv -> O1D+O2
O -> O_transport
Net:O3 -> O2 + O_transport",1.1293698151425146e-13,8401.965809123987,-8401.965809123987,0.0,O3,12.5
"1*411,1*448,1*670,1*1296","OH+O3 -> HO2+O2
NO+HO2 -> NO2+OH
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",8.982835834415603e-14,6682.795886501507,-6682.795886501507,0.0,O3,12.5
"1*401,2*411,1*650","HO2+HO2 -> H2O2+O2
2(OH+O3 -> HO2+O2)
H2O2+hv -> OH+OH
Net:2O3 -> 3O2",2.4985306378577544e-14,929.393043397417,-1858.786086794834,0.0,O3,12.5
"1*338,1*674,2*1295","O1D+H2O -> OH+OH
O3+hv -> O1D+O2
2(OH -> OH_transport)
Net:H2O + O3 -> O2 + 2OH_transport",1.83305989980316e-14,1363.7080075740214,-1363.7080075740214,0.0,O3,12.5
"1*389,1*411,2*911,2*1320,2*1371","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",9.873002348264947e-15,734.5036767522884,-734.5036767522884,0.0,O3,12.5
"1*401,1*405,1*411,2*911,2*1320,2*1371","HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
OH+O3 -> HO2+O2
2(HCNOH+M -> HCN+OH+M)
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",2.061974826377847e-15,153.40096537213415,-153.40096537213415,0.0,O3,12.5
"1*473,1*478,1*670,1*1296","NO2+O3 -> NO3+O2
NO3+NO -> NO2+NO2
NO2+hv -> NO+O
O -> O_transport
Net:O3 -> O2 + O_transport",6.732845857765765e-16,50.089120442723704,-50.089120442723704,0.0,O3,12.5
"1*335,1*674,1*1295,1*1305","O1D+CH4 -> CH3+OH
O3+hv -> O1D+O2
OH -> OH_transport
CH3 -> CH3_transport
Net:CH4 + O3 -> O2 + OH_transport + CH3_transport",2.9266459790557426e-16,21.772832177503876,-21.772832177503876,0.0,O3,12.5
"1*334,1*674,1*1292,1*1295","O1D+H2 -> OH+H
O3+hv -> O1D+O2
H -> H_transport
OH -> OH_transport
Net:H2 + O3 -> O2 + H_transport + OH_transport",2.300114308080601e-16,17.111739232318172,-17.111739232318172,0.0,O3,12.5
"1*390,1*411,1*1091","HO2+O -> OH+O2
OH+O3 -> HO2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",2.1466712127569477e-16,7.985098366888181,-15.970196733776362,0.0,O3,12.5
"1*385,1*390,1*1057,1*1091,1*1295,1*1364","H+O2+M -> HO2+M
HO2+O -> OH+O2
NNH+M -> H+N2+M
O3+M -> O+O2+M
OH -> OH_transport
NNH_transport -> NNH
Net:O3 + NNH_transport -> O2 + N2 + OH_transport",1.682924092547424e-16,12.52014220262312,-12.52014220262312,0.0,O3,12.5
"1*447,1*449,1*1091","NO+O3 -> NO2+O2
NO2+O -> NO+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.4118195639502205e-16,5.251627742266701,-10.503255484533401,0.0,O3,12.5
"1*409,1*1091","O+O3 -> O2+O2
O3+M -> O+O2+M
Net:2O3 -> 3O2",1.3955946382759558e-16,5.191274938011193,-10.382549876022386,0.0,O3,12.5
"1*413,1*674","O1D+O3 -> O2+O2
O3+hv -> O1D+O2
Net:2O3 -> 3O2",8.86468085423929e-17,3.297447144747527,-6.594894289495054,0.0,O3,12.5
del,deleted_pathways,7.719521412891584e-17,5.742950989506572,5.742950989506572,0.0,O3,12.5
"1*68,1*336,1*674,1*911,1*1292,1*1301,1*1320,1*1371","OH+H2COH -> H2CO+H2O
O1D+CH4 -> H2COH+H
O3+hv -> O1D+O2
HCNOH+M -> HCN+OH+M
H -> H_transport
H2CO -> H2CO_transport
HCN -> HCN_transport
HCNOH_transport -> HCNOH
Net:CH4 + O3 + HCNOH_transport -> H2O + O2 + H_transport + H2CO_transport + HCN_transport",6.651573720658362e-17,4.948449500643588,-4.948449500643588,0.0,O3,12.5
"1*389,1*411,2*1167,2*1315,2*1378","OH+HO2 -> H2O+O2
OH+O3 -> HO2+O2
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",4.488759798488744e-17,3.339420431341486,-3.339420431341486,0.0,O3,12.5
"1*445,1*461,1*674,1*1051,2*1330,1*1337,1*1381","O1D+N2O -> NO+NO
NO2+NH2 -> N2O+H2O
O3+hv -> O1D+O2
NH2CO+M -> NH2+CO+M
2(NO -> NO_transport)
NO2_transport -> NO2
NH2CO_transport -> NH2CO
Net:O3 + NO2_transport + NH2CO_transport -> H2O + O2 + CO + 2NO_transport",3.296887625368902e-17,2.452725115676834,-2.452725115676834,0.0,O3,12.5
"1*493,1*741,1*1091,1*1292,1*1301,1*1377","CH3O2+O -> CH3O+O2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
H2CO -> H2CO_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> 2O2 + H_transport + H2CO_transport",3.137710857262557e-17,2.334305290274682,-2.334305290274682,0.0,O3,12.5
"1*449,1*1091,1*1330,1*1337","NO2+O -> NO+O2
O3+M -> O+O2+M
NO -> NO_transport
NO2_transport -> NO2
Net:O3 + NO2_transport -> 2O2 + NO_transport",2.6224960430923563e-17,1.951010359334285,-1.951010359334285,0.0,O3,12.5
"1*433,1*674,1*1334","O1D+N2+M -> N2O+M
O3+hv -> O1D+O2
N2O -> N2O_transport
Net:N2 + O3 -> O2 + N2O_transport",2.521428773819557e-17,1.8758211937070426,-1.8758211937070426,0.0,O3,12.5
"1*390,1*398,1*1091,1*1295,1*1301,1*1366","HO2+O -> OH+O2
CH3O+O2 -> H2CO+HO2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",2.5203728269259168e-17,1.8750356202325562,-1.8750356202325562,0.0,O3,12.5
