 N = 187  EMAX = 8.04E-02 FOR NO2     AT Z = 7.85E+06 U = 8.39E-13 RHS =-6.74E-14  DT = 1.80E+02  TIME = 1.90E+03
 N = 190  EMAX = 8.72E-02 FOR NO2     AT Z = 7.95E+06 U = 5.18E-13 RHS =-4.52E-14  DT = 2.39E+02  TIME = 2.49E+03
 N = 193  EMAX = 9.35E-02 FOR NO2     AT Z = 7.95E+06 U = 3.91E-13 RHS =-3.66E-14  DT = 3.18E+02  TIME = 3.28E+03
 N = 196  EMAX = 9.83E-02 FOR NO2     AT Z = 7.95E+06 U = 2.90E-13 RHS =-2.85E-14  DT = 4.23E+02  TIME = 4.34E+03
 N = 199  EMAX = 1.05E-01 FOR NO2     AT Z = 6.65E+06 U = 1.22E-11 RHS = 1.28E-12  DT = 4.66E+02  TIME = 5.69E+03
 N = 202  EMAX = 1.03E-01 FOR NO2     AT Z = 6.75E+06 U = 1.25E-11 RHS = 1.28E-12  DT = 4.66E+02  TIME = 7.09E+03
 N = 205  EMAX = 9.67E-02 FOR NO2     AT Z = 6.75E+06 U = 1.67E-11 RHS = 1.62E-12  DT = 5.12E+02  TIME = 8.49E+03
 N = 208  EMAX = 1.01E-01 FOR NO2     AT Z = 6.85E+06 U = 1.46E-11 RHS = 1.48E-12  DT = 5.12E+02  TIME = 1.00E+04
 N = 211  EMAX = 1.02E-01 FOR NO2     AT Z = 6.95E+06 U = 1.06E-11 RHS = 1.08E-12  DT = 5.64E+02  TIME = 1.17E+04
 N = 214  EMAX = 9.82E-02 FOR NO2     AT Z = 6.95E+06 U = 1.40E-11 RHS = 1.38E-12  DT = 6.82E+02  TIME = 1.34E+04
 N = 217  EMAX = 9.99E-02 FOR NO2     AT Z = 7.05E+06 U = 8.41E-12 RHS = 8.40E-13  DT = 7.50E+02  TIME = 1.55E+04
 N = 220  EMAX = 1.00E-01 FOR NO2     AT Z = 7.05E+06 U = 1.12E-11 RHS = 1.12E-12  DT = 9.08E+02  TIME = 1.78E+04
 N = 223  EMAX = 9.79E-02 FOR NO2     AT Z = 7.15E+06 U = 5.71E-12 RHS = 5.59E-13  DT = 9.99E+02  TIME = 2.05E+04
 N = 226  EMAX = 9.71E-02 FOR NO2     AT Z = 7.15E+06 U = 7.58E-12 RHS = 7.36E-13  DT = 1.21E+03  TIME = 2.36E+04
 N = 229  EMAX = 1.05E-01 FOR NO2     AT Z = 7.25E+06 U = 3.42E-12 RHS = 3.59E-13  DT = 1.46E+03  TIME = 2.76E+04
 N = 232  EMAX = 9.46E-02 FOR NO2     AT Z = 7.25E+06 U = 4.55E-12 RHS = 4.30E-13  DT = 1.77E+03  TIME = 3.21E+04
 N = 235  EMAX = 9.37E-02 FOR NO2     AT Z = 7.35E+06 U = 1.91E-12 RHS = 1.79E-13  DT = 2.35E+03  TIME = 3.80E+04
 N = 238  EMAX = 1.04E-01 FOR H2O2    AT Z = 7.95E+06 U = 3.19E-10 RHS =-3.33E-11  DT = 2.85E+03  TIME = 4.58E+04
 N = 241  EMAX = 1.01E-01 FOR H2O2    AT Z = 8.05E+06 U = 2.06E-10 RHS =-2.09E-11  DT = 2.85E+03  TIME = 5.43E+04
 N = 244  EMAX = 1.07E-01 FOR H2O2    AT Z = 8.15E+06 U = 1.29E-10 RHS =-1.38E-11  DT = 3.13E+03  TIME = 6.32E+04
 N = 247  EMAX = 1.03E-01 FOR H2O2    AT Z = 8.25E+06 U = 7.71E-11 RHS =-7.97E-12  DT = 3.13E+03  TIME = 7.26E+04
 N = 250  EMAX = 1.00E-01 FOR H2O2    AT Z = 8.35E+06 U = 4.52E-11 RHS =-4.54E-12  DT = 3.13E+03  TIME = 8.20E+04
 N = 253  EMAX = 1.07E-01 FOR H2O2    AT Z = 8.45E+06 U = 2.58E-11 RHS =-2.75E-12  DT = 3.45E+03  TIME = 9.20E+04
 N = 256  EMAX = 1.04E-01 FOR H2O2    AT Z = 8.55E+06 U = 1.43E-11 RHS =-1.48E-12  DT = 3.45E+03  TIME = 1.02E+05
 N = 259  EMAX = 1.02E-01 FOR H2O2    AT Z = 8.65E+06 U = 7.80E-12 RHS =-7.94E-13  DT = 3.45E+03  TIME = 1.13E+05
 N = 262  EMAX = 9.97E-02 FOR H2O2    AT Z = 8.75E+06 U = 4.23E-12 RHS =-4.22E-13  DT = 3.79E+03  TIME = 1.23E+05
 N = 265  EMAX = 1.06E-01 FOR H2O2    AT Z = 8.95E+06 U = 1.63E-12 RHS =-1.73E-13  DT = 3.79E+03  TIME = 1.34E+05
 N = 268  EMAX = 1.05E-01 FOR H2O2    AT Z = 9.05E+06 U = 8.39E-13 RHS =-8.79E-14  DT = 3.79E+03  TIME = 1.46E+05
 N = 271  EMAX = 1.03E-01 FOR H2O2    AT Z = 9.15E+06 U = 4.33E-13 RHS =-4.46E-14  DT = 3.79E+03  TIME = 1.57E+05
 N = 274  EMAX = 1.01E-01 FOR H2O2    AT Z = 9.35E+06 U = 1.60E-13 RHS =-1.63E-14  DT = 3.79E+03  TIME = 1.69E+05
 N = 277  EMAX = 9.96E-02 FOR H2O2    AT Z = 9.45E+06 U = 8.39E-14 RHS =-8.36E-15  DT = 4.17E+03  TIME = 1.80E+05
 N = 280  EMAX = 1.06E-01 FOR H2O2    AT Z = 9.65E+06 U = 3.24E-14 RHS =-3.45E-15  DT = 4.17E+03  TIME = 1.92E+05
 N = 283  EMAX = 1.05E-01 FOR H2O2    AT Z = 9.85E+06 U = 1.45E-14 RHS =-1.52E-15  DT = 4.17E+03  TIME = 2.05E+05
 N = 286  EMAX = 1.04E-01 FOR H2O2    AT Z = 9.95E+06 U = 9.25E-15 RHS =-9.59E-16  DT = 4.17E+03  TIME = 2.17E+05
 N = 289  EMAX = 9.94E-02 FOR H2O2    AT Z = 9.95E+06 U = 6.68E-15 RHS =-6.64E-16  DT = 4.59E+03  TIME = 2.30E+05
 N = 292  EMAX = 9.89E-02 FOR H2O2    AT Z = 9.95E+06 U = 4.83E-15 RHS =-4.78E-16  DT = 5.05E+03  TIME = 2.44E+05
 N = 295  EMAX = 9.97E-02 FOR H2O2    AT Z = 9.95E+06 U = 3.52E-15 RHS =-3.51E-16  DT = 6.11E+03  TIME = 2.59E+05
 N = 298  EMAX = 8.93E-02 FOR H2O2    AT Z = 9.95E+06 U = 2.59E-15 RHS =-2.32E-16  DT = 7.39E+03  TIME = 2.78E+05
 N = 301  EMAX = 1.01E-01 FOR N2O     AT Z = 8.85E+06 U = 8.91E-13 RHS =-8.97E-14  DT = 8.94E+03  TIME = 3.03E+05
 N = 304  EMAX = 1.01E-01 FOR N2O     AT Z = 8.95E+06 U = 6.55E-13 RHS =-6.62E-14  DT = 9.84E+03  TIME = 3.31E+05
 N = 307  EMAX = 1.01E-01 FOR N2O     AT Z = 9.05E+06 U = 4.93E-13 RHS =-4.97E-14  DT = 1.08E+04  TIME = 3.63E+05
 N = 310  EMAX = 1.01E-01 FOR N2O     AT Z = 9.15E+06 U = 3.77E-13 RHS =-3.82E-14  DT = 1.19E+04  TIME = 3.97E+05
 N = 313  EMAX = 1.04E-01 FOR N2O     AT Z = 9.35E+06 U = 3.14E-13 RHS =-3.25E-14  DT = 1.31E+04  TIME = 4.36E+05
 N = 316  EMAX = 1.01E-01 FOR N2O     AT Z = 9.65E+06 U = 2.72E-13 RHS =-2.74E-14  DT = 1.31E+04  TIME = 4.75E+05
 N = 319  EMAX = 1.00E-01 FOR N2O     AT Z = 9.95E+06 U = 2.03E-13 RHS =-2.03E-14  DT = 1.44E+04  TIME = 5.14E+05
 N = 322  EMAX = 1.06E-01 FOR N2O     AT Z = 9.95E+06 U = 1.45E-13 RHS =-1.54E-14  DT = 1.44E+04  TIME = 5.57E+05
 N = 325  EMAX = 1.01E-01 FOR N2O     AT Z = 9.95E+06 U = 1.04E-13 RHS =-1.05E-14  DT = 1.44E+04  TIME = 6.00E+05
 N = 328  EMAX = 1.02E-01 FOR N2O     AT Z = 9.95E+06 U = 7.56E-14 RHS =-7.67E-15  DT = 1.58E+04  TIME = 6.47E+05
 N = 331  EMAX = 9.72E-02 FOR N2O     AT Z = 9.95E+06 U = 5.50E-14 RHS =-5.34E-15  DT = 1.92E+04  TIME = 6.97E+05
 N = 334  EMAX = 9.33E-02 FOR N2O     AT Z = 9.95E+06 U = 4.02E-14 RHS =-3.75E-15  DT = 2.32E+04  TIME = 7.59E+05
 N = 337  EMAX = 8.56E-02 FOR N2O     AT Z = 9.95E+06 U = 3.01E-14 RHS =-2.58E-15  DT = 3.09E+04  TIME = 8.35E+05
 N = 340  EMAX = 6.31E-02 FOR N2O     AT Z = 9.95E+06 U = 2.35E-14 RHS =-1.48E-15  DT = 4.11E+04  TIME = 9.38E+05
 N = 343  EMAX = 5.52E-02 FOR SO2     AT Z = 3.45E+06 U = 7.39E-17 RHS =-4.08E-18  DT = 5.47E+04  TIME = 1.07E+06
 N = 346  EMAX = 6.06E-02 FOR SO2     AT Z = 3.45E+06 U = 6.19E-17 RHS =-3.75E-18  DT = 7.28E+04  TIME = 1.25E+06
 N = 349  EMAX = 6.14E-02 FOR SO2     AT Z = 3.35E+06 U = 5.30E-17 RHS =-3.26E-18  DT = 9.69E+04  TIME = 1.50E+06
 N = 352  EMAX = 5.69E-02 FOR SO2     AT Z = 3.35E+06 U = 4.39E-17 RHS =-2.50E-18  DT = 1.29E+05  TIME = 1.82E+06
 N = 355  EMAX = 5.99E-02 FOR HSO     AT Z = 1.85E+06 U = 4.58E-18 RHS = 2.74E-19  DT = 1.72E+05  TIME = 2.24E+06
 N = 358  EMAX = 7.95E-02 FOR HSO     AT Z = 1.95E+06 U = 7.93E-19 RHS = 6.31E-20  DT = 2.28E+05  TIME = 2.81E+06
 N = 361  EMAX = 9.24E-02 FOR HSO     AT Z = 1.95E+06 U = 1.03E-18 RHS = 9.48E-20  DT = 3.04E+05  TIME = 3.57E+06
 N = 364  EMAX = 8.42E-02 FOR HSO     AT Z = 1.95E+06 U = 1.35E-18 RHS = 1.14E-19  DT = 3.68E+05  TIME = 4.51E+06
 N = 367  EMAX = 9.50E-02 FOR O2      AT Z = 2.50E+05 U = 1.48E-02 RHS =-1.41E-03  DT = 4.90E+05  TIME = 5.73E+06
 N = 370  EMAX = 1.05E-01 FOR O       AT Z = 1.50E+05 U = 1.49E-15 RHS = 1.57E-16  DT = 5.39E+05  TIME = 7.25E+06
 N = 373  EMAX = 1.06E-01 FOR O       AT Z = 2.50E+05 U = 1.26E-15 RHS = 1.33E-16  DT = 5.92E+05  TIME = 8.92E+06
 N = 376  EMAX = 1.05E-01 FOR O       AT Z = 2.50E+05 U = 1.69E-15 RHS = 1.77E-16  DT = 6.52E+05  TIME = 1.08E+07
 N = 379  EMAX = 1.02E-01 FOR O       AT Z = 3.50E+05 U = 1.97E-15 RHS = 2.00E-16  DT = 7.17E+05  TIME = 1.28E+07
 N = 382  EMAX = 9.86E-02 FOR O       AT Z = 3.50E+05 U = 2.63E-15 RHS = 2.59E-16  DT = 8.67E+05  TIME = 1.51E+07
 N = 385  EMAX = 9.90E-02 FOR O       AT Z = 3.50E+05 U = 3.48E-15 RHS = 3.44E-16  DT = 1.05E+06  TIME = 1.78E+07
 N = 388  EMAX = 9.77E-02 FOR O       AT Z = 4.50E+05 U = 4.59E-15 RHS = 4.49E-16  DT = 1.27E+06  TIME = 2.10E+07
 N = 391  EMAX = 9.42E-02 FOR O       AT Z = 5.50E+05 U = 6.42E-15 RHS = 6.05E-16  DT = 1.54E+06  TIME = 2.51E+07
 N = 394  EMAX = 9.40E-02 FOR O       AT Z = 6.50E+05 U = 9.09E-15 RHS = 8.55E-16  DT = 2.05E+06  TIME = 3.02E+07
 N = 397  EMAX = 9.94E-02 FOR SO2     AT Z = 9.95E+06 U = 1.26E-16 RHS =-1.25E-17  DT = 2.47E+06  TIME = 3.67E+07
 N = 400  EMAX = 1.30E-01 FOR H2SO4   AT Z = 3.25E+06 U = 3.53E-16 RHS = 4.59E-17  DT = 2.47E+06  TIME = 4.41E+07
 N = 403  EMAX = 9.85E-02 FOR SO2     AT Z = 9.95E+06 U = 6.66E-17 RHS =-6.56E-18  DT = 2.99E+06  TIME = 5.21E+07
 N = 406  EMAX = 1.03E-01 FOR SO2     AT Z = 9.95E+06 U = 4.85E-17 RHS =-4.98E-18  DT = 3.29E+06  TIME = 6.13E+07
 N = 409  EMAX = 3.01E-01 FOR H2SO4   AT Z = 3.15E+06 U = 2.68E-16 RHS = 8.07E-17  DT = 3.26E+06  TIME = 7.19E+07
 RETRY TIME STEP BECAUSE EMAX=  0.30114528361803594     
 N = 412  EMAX = 5.60E-02 FOR HSO     AT Z = 1.95E+06 U = 1.34E-18 RHS =-7.49E-20  DT = 1.61E+06  TIME = 7.32E+07
 N = 415  EMAX = 8.64E-02 FOR SO2     AT Z = 3.65E+06 U = 2.09E-17 RHS =-1.80E-18  DT = 2.54E+06  TIME = 7.89E+07
 N = 418  EMAX = 1.25E-01 FOR HSO     AT Z = 1.95E+06 U = 9.11E-19 RHS =-1.14E-19  DT = 3.07E+06  TIME = 8.73E+07
 N = 421  EMAX = 1.56E-01 FOR HSO     AT Z = 1.95E+06 U = 6.62E-19 RHS =-1.04E-19  DT = 3.04E+06  TIME = 9.68E+07
 N = 424  EMAX = 1.71E-01 FOR SO2     AT Z = 4.05E+06 U = 2.45E-17 RHS = 4.20E-18  DT = 3.01E+06  TIME = 1.06E+08
 N = 427  EMAX = 1.70E-01 FOR H2SO4   AT Z = 3.05E+06 U = 2.24E-16 RHS = 3.81E-17  DT = 2.68E+06  TIME = 1.15E+08
 N = 430  EMAX = 1.43E-01 FOR HSO     AT Z = 1.95E+06 U = 2.29E-19 RHS =-3.27E-20  DT = 2.95E+06  TIME = 1.23E+08
 N = 433  EMAX = 1.66E-01 FOR HSO     AT Z = 1.95E+06 U = 1.65E-19 RHS =-2.74E-20  DT = 2.66E+06  TIME = 1.32E+08
 RETRY TIME STEP BECAUSE EMAX=  0.43765732573107041     
 N = 436  EMAX = 9.48E-02 FOR H2CO    AT Z = 5.95E+06 U = 3.68E-11 RHS = 3.49E-12  DT = 1.46E+06  TIME = 1.35E+08
 N = 439  EMAX = 9.39E-02 FOR NO2     AT Z = 7.25E+06 U = 3.95E-13 RHS =-3.71E-14  DT = 2.30E+06  TIME = 1.40E+08
 N = 442  EMAX = 1.64E-01 FOR HSO     AT Z = 1.95E+06 U = 8.40E-20 RHS =-1.38E-20  DT = 2.50E+06  TIME = 1.48E+08
 N = 445  EMAX = 1.64E-01 FOR HSO     AT Z = 1.95E+06 U = 5.92E-20 RHS =-9.72E-21  DT = 2.48E+06  TIME = 1.55E+08
 N = 448  EMAX = 1.65E-01 FOR HSO     AT Z = 1.95E+06 U = 4.20E-20 RHS =-6.92E-21  DT = 2.45E+06  TIME = 1.63E+08
 RETRY TIME STEP BECAUSE EMAX=  0.46064757580365667     
 N = 451  EMAX = 1.14E-01 FOR SO2     AT Z = 3.75E+06 U = 1.33E-17 RHS =-1.53E-18  DT = 1.23E+06  TIME = 1.65E+08
 N = 454  EMAX = 8.70E-02 FOR NO2     AT Z = 7.15E+06 U = 5.95E-13 RHS =-5.18E-14  DT = 1.93E+06  TIME = 1.70E+08
 N = 457  EMAX = 1.55E-01 FOR HSO     AT Z = 1.95E+06 U = 2.21E-20 RHS =-3.42E-21  DT = 2.10E+06  TIME = 1.76E+08
 N = 460  EMAX = 1.72E-01 FOR HSO     AT Z = 1.95E+06 U = 1.60E-20 RHS =-2.75E-21  DT = 2.29E+06  TIME = 1.83E+08
 N = 463  EMAX = 1.98E-01 FOR HSO     AT Z = 1.95E+06 U = 1.13E-20 RHS =-2.25E-21  DT = 2.49E+06  TIME = 1.91E+08
 N = 466  EMAX = 2.11E-01 FOR HSO     AT Z = 1.95E+06 U = 7.78E-21 RHS =-1.64E-21  DT = 2.47E+06  TIME = 1.98E+08
 N = 469  EMAX = 3.04E-01 FOR HSO     AT Z = 1.95E+06 U = 5.24E-21 RHS =-1.60E-21  DT = 2.44E+06  TIME = 2.06E+08
 RETRY TIME STEP BECAUSE EMAX=  0.30448206003498607     
 N = 472  EMAX = 8.17E-02 FOR NO2     AT Z = 7.15E+06 U = 1.12E-13 RHS =-9.12E-15  DT = 1.48E+06  TIME = 2.07E+08
 N = 475  EMAX = 2.13E-01 FOR SO2     AT Z = 3.15E+06 U = 5.14E-18 RHS = 1.09E-18  DT = 1.61E+06  TIME = 2.12E+08
 N = 478  EMAX = 1.36E-01 FOR HSO     AT Z = 1.95E+06 U = 2.58E-21 RHS =-3.52E-22  DT = 1.88E+06  TIME = 2.17E+08
 RETRY TIME STEP BECAUSE EMAX=  0.55704716949023381     
 RETRY TIME STEP BECAUSE EMAX=  0.60606205638974253     
 N = 481  EMAX = 6.41E-02 FOR HSO     AT Z = 1.95E+06 U = 2.23E-21 RHS =-1.43E-22  DT = 5.18E+05  TIME = 2.18E+08
 N = 484  EMAX = 4.78E-02 FOR NO2     AT Z = 7.05E+06 U = 3.35E-13 RHS =-1.60E-14  DT = 1.11E+06  TIME = 2.19E+08
 N = 487  EMAX = 1.15E-01 FOR HSO     AT Z = 1.95E+06 U = 1.72E-21 RHS =-1.97E-22  DT = 1.88E+06  TIME = 2.24E+08
 N = 490  EMAX = 2.12E-01 FOR HSO     AT Z = 1.95E+06 U = 1.37E-21 RHS =-2.90E-22  DT = 2.04E+06  TIME = 2.30E+08
 N = 493  EMAX = 2.18E-01 FOR HSO     AT Z = 1.95E+06 U = 9.25E-22 RHS =-2.01E-22  DT = 2.23E+06  TIME = 2.37E+08
 N = 496  EMAX = 2.42E-01 FOR HSO     AT Z = 1.95E+06 U = 6.28E-22 RHS =-1.52E-22  DT = 2.20E+06  TIME = 2.44E+08
 N = 499  EMAX = 2.43E-01 FOR HSO     AT Z = 1.95E+06 U = 4.11E-22 RHS =-9.98E-23  DT = 2.40E+06  TIME = 2.51E+08
 N = 502  EMAX = 2.95E-01 FOR HSO     AT Z = 1.95E+06 U = 2.72E-22 RHS =-8.03E-23  DT = 2.61E+06  TIME = 2.59E+08
 N = 505  EMAX = 3.07E-01 FOR HSO     AT Z = 1.95E+06 U = 1.68E-22 RHS =-5.16E-23  DT = 2.59E+06  TIME = 2.67E+08
 RETRY TIME STEP BECAUSE EMAX=  0.30655029990961552     
 N = 508  EMAX = 9.63E-02 FOR NO2     AT Z = 6.95E+06 U = 2.18E-13 RHS =-2.10E-14  DT = 1.56E+06  TIME = 2.69E+08
 N = 511  EMAX = 1.74E-01 FOR HSO     AT Z = 1.95E+06 U = 9.27E-23 RHS =-1.62E-23  DT = 1.70E+06  TIME = 2.74E+08
 N = 514  EMAX = 2.13E-01 FOR HSO     AT Z = 1.95E+06 U = 6.84E-23 RHS =-1.46E-23  DT = 1.86E+06  TIME = 2.79E+08
 N = 517  EMAX = 2.38E-01 FOR HSO     AT Z = 1.95E+06 U = 4.78E-23 RHS =-1.14E-23  DT = 2.02E+06  TIME = 2.86E+08
 N = 520  EMAX = 2.70E-01 FOR HSO     AT Z = 1.95E+06 U = 3.23E-23 RHS =-8.72E-24  DT = 2.20E+06  TIME = 2.92E+08
 N = 523  EMAX = 2.83E-01 FOR HSO     AT Z = 1.95E+06 U = 2.11E-23 RHS =-5.96E-24  DT = 2.18E+06  TIME = 2.99E+08
 N = 526  EMAX = 2.99E-01 FOR HSO     AT Z = 1.95E+06 U = 1.35E-23 RHS =-4.02E-24  DT = 2.37E+06  TIME = 3.06E+08
 RETRY TIME STEP BECAUSE EMAX=  0.31829305323758589     
 RETRY TIME STEP BECAUSE EMAX=  0.99592775338222317     
 N = 529  EMAX = 8.96E-02 FOR HSO     AT Z = 1.95E+06 U = 9.45E-24 RHS =-8.47E-25  DT = 6.53E+05  TIME = 3.07E+08
 N = 532  EMAX = 7.54E-02 FOR HSO     AT Z = 1.95E+06 U = 8.09E-24 RHS =-6.10E-25  DT = 1.21E+06  TIME = 3.09E+08
 N = 535  EMAX = 1.52E-01 FOR HSO     AT Z = 1.95E+06 U = 6.99E-24 RHS =-1.06E-24  DT = 1.32E+06  TIME = 3.14E+08
 N = 538  EMAX = 1.80E-01 FOR HSO     AT Z = 1.95E+06 U = 5.40E-24 RHS =-9.75E-25  DT = 1.44E+06  TIME = 3.18E+08
 N = 541  EMAX = 7.43E-01 FOR HSO     AT Z = 1.95E+06 U = 4.01E-24 RHS =-2.98E-24  DT = 1.57E+06  TIME = 3.23E+08
 RETRY TIME STEP BECAUSE EMAX=  0.74251137965212177     
 RETRY TIME STEP BECAUSE EMAX=  0.68802532286594331     
 N = 544  EMAX = 6.80E-02 FOR HSO     AT Z = 1.95E+06 U = 3.47E-24 RHS =-2.36E-25  DT = 4.79E+05  TIME = 3.22E+08
 N = 547  EMAX = 5.00E-02 FOR HSO     AT Z = 1.95E+06 U = 2.98E-24 RHS =-1.49E-25  DT = 8.90E+05  TIME = 3.24E+08
 N = 550  EMAX = 1.31E-01 FOR HSO     AT Z = 1.95E+06 U = 2.69E-24 RHS =-3.51E-25  DT = 1.50E+06  TIME = 3.27E+08
 N = 553  EMAX = 2.36E-01 FOR HSO     AT Z = 1.95E+06 U = 2.16E-24 RHS =-5.10E-25  DT = 1.64E+06  TIME = 3.32E+08
 RETRY TIME STEP BECAUSE EMAX=  0.64078525191255753     
 N = 556  EMAX = 1.47E-01 FOR HSO     AT Z = 1.95E+06 U = 1.54E-24 RHS =-2.26E-25  DT = 9.01E+05  TIME = 3.35E+08
 N = 559  EMAX = 1.60E-01 FOR HSO     AT Z = 1.95E+06 U = 1.23E-24 RHS =-1.97E-25  DT = 1.37E+06  TIME = 3.38E+08
 N = 562  EMAX = 2.85E-01 FOR HSO     AT Z = 1.95E+06 U = 1.06E-24 RHS =-3.01E-25  DT = 1.49E+06  TIME = 3.43E+08
 N = 565  EMAX = 2.27E-01 FOR HSO     AT Z = 1.95E+06 U = 6.92E-25 RHS =-1.57E-25  DT = 1.62E+06  TIME = 3.48E+08
 N = 568  EMAX = 6.37E-01 FOR HSO     AT Z = 1.95E+06 U = 4.92E-25 RHS =-3.13E-25  DT = 1.18E+06  TIME = 3.52E+08
 RETRY TIME STEP BECAUSE EMAX=  0.63650699903536723     
 RETRY TIME STEP BECAUSE EMAX=   3.1287230929595533     
 RETRY TIME STEP BECAUSE EMAX=   1.6387503041971503     
 N = 571  EMAX = 9.75E-02 FOR H2CO    AT Z = 5.05E+06 U = 2.03E-11 RHS = 1.98E-12  DT = 1.81E+05  TIME = 3.51E+08
 N = 574  EMAX = 4.81E-02 FOR HSO     AT Z = 1.95E+06 U = 4.06E-25 RHS =-1.95E-26  DT = 3.36E+05  TIME = 3.52E+08
 RETRY TIME STEP BECAUSE EMAX=   18.149162257509111     
 RETRY TIME STEP BECAUSE EMAX=   10.282510349509769     
 N = 577  EMAX = 1.19E+01 FOR HSO     AT Z = 1.95E+06 U = 3.86E-25 RHS = 4.59E-24  DT = 7.57E+04  TIME = 3.52E+08
 RETRY TIME STEP BECAUSE EMAX=   11.874442989271980     
 N = 580  EMAX = 1.03E-02 FOR HSO     AT Z = 1.85E+06 U = 1.19E-23 RHS =-1.22E-25  DT = 1.23E+05  TIME = 3.52E+08
 N = 583  EMAX = 1.82E-02 FOR SO2     AT Z = 2.25E+06 U = 5.72E-18 RHS =-1.04E-19  DT = 4.15E+05  TIME = 3.52E+08
 N = 586  EMAX = 4.70E-02 FOR SO2     AT Z = 2.25E+06 U = 5.28E-18 RHS =-2.48E-19  DT = 1.05E+06  TIME = 3.54E+08
 N = 589  EMAX = 1.58E-01 FOR HSO     AT Z = 1.95E+06 U = 3.15E-25 RHS =-4.97E-26  DT = 1.35E+06  TIME = 3.58E+08
 N = 592  EMAX = 2.40E-01 FOR HSO     AT Z = 1.95E+06 U = 2.47E-25 RHS =-5.92E-26  DT = 1.74E+06  TIME = 3.63E+08
 N = 595  EMAX = 3.02E-01 FOR HSO     AT Z = 1.95E+06 U = 1.74E-25 RHS =-5.25E-26  DT = 1.90E+06  TIME = 3.69E+08
 RETRY TIME STEP BECAUSE EMAX=  0.30186805563646973     
 RETRY TIME STEP BECAUSE EMAX=   2.1200647864018429     
 N = 598  EMAX = 8.44E-02 FOR HSO     AT Z = 1.95E+06 U = 1.23E-25 RHS =-1.04E-26  DT = 5.22E+05  TIME = 3.68E+08
 N = 601  EMAX = 7.20E-02 FOR HSO     AT Z = 1.95E+06 U = 1.07E-25 RHS =-7.72E-27  DT = 9.70E+05  TIME = 3.70E+08
 N = 604  EMAX = 1.65E-01 FOR HSO     AT Z = 1.95E+06 U = 9.44E-26 RHS =-1.56E-26  DT = 1.48E+06  TIME = 3.74E+08
 N = 607  EMAX = 2.66E-01 FOR HSO     AT Z = 1.75E+06 U = 1.01E-22 RHS = 2.68E-23  DT = 1.61E+06  TIME = 3.79E+08
 RETRY TIME STEP BECAUSE EMAX=  0.40375031588228411     
 RETRY TIME STEP BECAUSE EMAX=  0.73938927625128192     
 N = 610  EMAX = 4.19E-01 FOR HSO     AT Z = 1.75E+06 U = 1.28E-22 RHS =-5.34E-23  DT = 3.62E+05  TIME = 3.79E+08
 RETRY TIME STEP BECAUSE EMAX=  0.41862450169628695     
 RETRY TIME STEP BECAUSE EMAX=  0.40452385970694854     
 RETRY TIME STEP BECAUSE EMAX=  0.39068492504643149     
 N = 613  EMAX = 3.79E-01 FOR HSO     AT Z = 1.75E+06 U = 1.28E-22 RHS =-4.83E-23  DT = 4.52E+04  TIME = 3.79E+08
 RETRY TIME STEP BECAUSE EMAX=  0.37887269098214177     
 RETRY TIME STEP BECAUSE EMAX=  0.36841972268926682     
 RETRY TIME STEP BECAUSE EMAX=  0.35627949664220571     
 N = 616  EMAX = 3.38E-01 FOR HSO     AT Z = 1.75E+06 U = 1.28E-22 RHS =-4.31E-23  DT = 5.65E+03  TIME = 3.79E+08
 RETRY TIME STEP BECAUSE EMAX=  0.33801157894984157     
 RETRY TIME STEP BECAUSE EMAX=  0.30826431061086523     
 N = 619  EMAX = 8.04E-02 FOR HSO     AT Z = 1.75E+06 U = 9.40E-23 RHS =-7.56E-24  DT = 1.55E+03  TIME = 3.79E+08
 N = 622  EMAX = 9.43E-03 FOR HSO     AT Z = 1.75E+06 U = 8.12E-23 RHS =-7.65E-25  DT = 6.06E+03  TIME = 3.79E+08
 N = 625  EMAX = 6.61E-03 FOR HSO     AT Z = 1.95E+06 U = 5.45E-26 RHS =-3.60E-28  DT = 4.85E+04  TIME = 3.79E+08
 N = 628  EMAX = 1.25E-01 FOR HSO     AT Z = 1.75E+06 U = 7.74E-23 RHS =-9.68E-24  DT = 1.09E+05  TIME = 3.79E+08
 N = 631  EMAX = 1.92E-02 FOR HSO     AT Z = 1.95E+06 U = 4.97E-26 RHS =-9.52E-28  DT = 2.45E+05  TIME = 3.80E+08
 N = 634  EMAX = 3.54E-02 FOR SO2     AT Z = 2.15E+06 U = 5.11E-18 RHS =-1.81E-19  DT = 7.18E+05  TIME = 3.81E+08
 N = 637  EMAX = 2.70E-01 FOR HSO     AT Z = 1.85E+06 U = 1.80E-24 RHS =-4.87E-25  DT = 1.09E+06  TIME = 3.84E+08
 N = 640  EMAX = 2.48E+00 FOR HSO     AT Z = 1.85E+06 U = 1.56E-24 RHS =-3.86E-24  DT = 9.73E+05  TIME = 3.87E+08
 RETRY TIME STEP BECAUSE EMAX=   2.4820128917577020     
 RETRY TIME STEP BECAUSE EMAX=  0.63253681913977966     
 RETRY TIME STEP BECAUSE EMAX=   1.4643719903288450     
 N = 643  EMAX = 6.73E-02 FOR HSO     AT Z = 1.95E+06 U = 3.76E-26 RHS =-2.53E-27  DT = 1.49E+05  TIME = 3.86E+08
