pathway_id,pathway,contribution,rate,total_prod,dconc,species,alt_km
"1*390,1*401,1*405,2*412,1*1091,2*1179,2*1301,2*1373","HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(CH3+O3 -> H2CO+HO2)
O3+M -> O+O2+M
2(CH3CO+M -> CH3+CO+M)
2(H2CO -> H2CO_transport)
2(CH3CO_transport -> CH3CO)
Net:3O3 + 2CH3CO_transport -> H2O + 3O2 + 2CO + 2H2CO_transport",5.5185695619254136e-17,0.2259557405298631,-0.6778672215895893,0.0,O3,14.5
"1*185,1*369,1*1051,1*1091,1*1330,1*1371","O+NH2 -> NO+H2
HCNOH+M -> NH2CO+M
NH2CO+M -> NH2+CO+M
O3+M -> O+O2+M
NO -> NO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> H2 + O2 + CO + NO_transport",5.492180217564035e-17,0.6746257164602099,-0.6746257164602099,0.0,O3,14.5
"1*14,1*1091","CO+O+M -> CO2+M
O3+M -> O+O2+M
Net:CO + O3 -> O2 + CO2",5.444986208751612e-17,0.6688286940125686,-0.6688286940125686,0.0,O3,14.5
"1*390,1*473,1*476,1*1091","HO2+O -> OH+O2
NO2+O3 -> NO3+O2
NO3+OH -> NO2+HO2
O3+M -> O+O2+M
Net:2O3 -> 3O2",5.0686089010472817e-17,0.3112984075422641,-0.6225968150845282,0.0,O3,14.5
"1*410,1*1048,1*1295,1*1333,1*1371","H+O3 -> OH+O2
HCNOH+M -> H+HNCO+M
OH -> OH_transport
HNCO -> HNCO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> O2 + OH_transport + HNCO_transport",5.0675418358084156e-17,0.6224657433383795,-0.6224657433383795,0.0,O3,14.5
"1*449,1*490,1*495,1*741,1*1091,1*1179,1*1292,1*1301,1*1373","NO2+O -> NO+O2
CH3+O2+M -> CH3O2+M
CH3O2+NO -> CH3O+NO2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
CH3CO+M -> CH3+CO+M
H -> H_transport
H2CO -> H2CO_transport
CH3CO_transport -> CH3CO
Net:O3 + CH3CO_transport -> O2 + CO + H_transport + H2CO_transport",4.52749389101445e-17,0.5561295676764152,-0.5561295676764152,0.0,O3,14.5
"2*385,1*390,1*401,1*405,2*1048,1*1091,2*1333,2*1371","2(H+O2+M -> HO2+M)
HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(HCNOH+M -> H+HNCO+M)
O3+M -> O+O2+M
2(HNCO -> HNCO_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + O2 + 2HNCO_transport",4.3988388694394595e-17,0.5403263742872646,-0.5403263742872646,0.0,O3,14.5
"1*416,1*662,1*1296","HS+O3 -> HSO+O2
HSO+hv -> HS+O
O -> O_transport
Net:O3 -> O2 + O_transport",4.184919333648368e-17,0.51404981117734,-0.51404981117734,0.0,O3,14.5
"1*448,1*449,1*485,1*1091,1*1295,1*1339,1*1378","NO+HO2 -> NO2+OH
NO2+O -> NO+O2
HSO3+O2 -> HO2+SO3
O3+M -> O+O2+M
OH -> OH_transport
SO3 -> SO3_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> O2 + OH_transport + SO3_transport",3.6175503748386945e-17,0.444357689802629,-0.444357689802629,0.0,O3,14.5
"1*5,1*1091,1*1292,1*1295","H2+O -> OH+H
O3+M -> O+O2+M
H -> H_transport
OH -> OH_transport
Net:H2 + O3 -> O2 + H_transport + OH_transport",3.369633072578643e-17,0.41390504967891306,-0.41390504967891306,0.0,O3,14.5
"1*185,1*369,1*447,1*670,1*1051,1*1330,1*1371","O+NH2 -> NO+H2
HCNOH+M -> NH2CO+M
NO+O3 -> NO2+O2
NO2+hv -> NO+O
NH2CO+M -> NH2+CO+M
NO -> NO_transport
HCNOH_transport -> HCNOH
Net:O3 + HCNOH_transport -> H2 + O2 + CO + NO_transport",3.144163633053609e-17,0.38620976726756445,-0.38620976726756445,0.0,O3,14.5
"1*449,1*468,1*470,1*478,1*1091,2*1167,2*1315,2*1378","NO2+O -> NO+O2
NO2+OH+M -> HNO3+M
HNO3+OH -> H2O+NO3
NO3+NO -> NO2+NO2
O3+M -> O+O2+M
2(HSO3+M -> SO2+OH+M)
2(SO2 -> SO2_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + 2O2 + 2SO2_transport",3.129349935869664e-17,0.3843901436062389,-0.3843901436062389,0.0,O3,14.5
"2*398,1*401,1*405,1*448,1*449,1*1091,2*1301,2*1366","2(CH3O+O2 -> H2CO+HO2)
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
2(H2CO -> H2CO_transport)
2(CH3O_transport -> CH3O)
Net:O3 + 2CH3O_transport -> H2O + O2 + 2H2CO_transport",3.0423850803940444e-17,0.3737079143988878,-0.3737079143988878,0.0,O3,14.5
"1*389,1*472,1*476,2*911,1*1091,2*1320,2*1371","OH+HO2 -> H2O+O2
NO2+O+M -> NO3+M
NO3+OH -> NO2+HO2
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",2.7702487927047196e-17,0.34028036271911777,-0.34028036271911777,0.0,O3,14.5
"1*479,1*1091,1*1167,1*1295,1*1339,1*1378","SO2+O+M -> SO3+M
O3+M -> O+O2+M
HSO3+M -> SO2+OH+M
OH -> OH_transport
SO3 -> SO3_transport
HSO3_transport -> HSO3
Net:O3 + HSO3_transport -> O2 + OH_transport + SO3_transport",2.5592837088879338e-17,0.3143667063604209,-0.3143667063604209,0.0,O3,14.5
"1*448,1*449,1*1091,1*1295,1*1332","NO+HO2 -> NO2+OH
NO2+O -> NO+O2
O3+M -> O+O2+M
OH -> OH_transport
HO2_transport -> HO2
Net:O3 + HO2_transport -> 2O2 + OH_transport",2.4650533113729116e-17,0.3027920225522305,-0.3027920225522305,0.0,O3,14.5
"1*398,1*472,1*477,1*658,1*1091,1*1295,1*1301,1*1366","CH3O+O2 -> H2CO+HO2
NO2+O+M -> NO3+M
NO3+HO2 -> HNO3+O2
HNO3+hv -> OH+NO2
O3+M -> O+O2+M
OH -> OH_transport
H2CO -> H2CO_transport
CH3O_transport -> CH3O
Net:O3 + CH3O_transport -> O2 + OH_transport + H2CO_transport",2.4406929271692822e-17,0.29979974243839463,-0.29979974243839463,0.0,O3,14.5
"1*390,1*401,1*405,2*485,1*1091,2*1339,2*1378","HO2+O -> OH+O2
HO2+HO2 -> H2O2+O2
H2O2+OH -> HO2+H2O
2(HSO3+O2 -> HO2+SO3)
O3+M -> O+O2+M
2(SO3 -> SO3_transport)
2(HSO3_transport -> HSO3)
Net:O3 + 2HSO3_transport -> H2O + O2 + 2SO3_transport",2.043746303756691e-17,0.251041254987494,-0.251041254987494,0.0,O3,14.5
"1*390,1*400,1*405,2*911,1*1091,2*1320,2*1371","HO2+O -> OH+O2
OH+OH+M -> H2O2+M
H2O2+OH -> HO2+H2O
2(HCNOH+M -> HCN+OH+M)
O3+M -> O+O2+M
2(HCN -> HCN_transport)
2(HCNOH_transport -> HCNOH)
Net:O3 + 2HCNOH_transport -> H2O + 2O2 + 2HCN_transport",1.8527417607187685e-17,0.22757942897493366,-0.22757942897493366,0.0,O3,14.5
"1*493,1*645,1*741,1*1091,1*1292,1*1377","CH3O2+O -> CH3O+O2
H2CO+hv -> CO+H2
CH3O+M -> H+H2CO+M
O3+M -> O+O2+M
H -> H_transport
CH3O2_transport -> CH3O2
Net:O3 + CH3O2_transport -> H2 + 2O2 + CO + H_transport",1.8122775828812663e-17,0.222609057668235,-0.222609057668235,0.0,O3,14.5
err,err_pathways,0.0,0.0,0.0,0.0,O3,14.5
